"Uwi","Producer.oilApiGravity","Core.XrdQuartz","Producer.mudPressure","Core.TOC","Core.RoMeasured","Core.GriSaturationsSo","Core.ln_formationThickness","Core.GriTotalPorosity","Rules.Prediction","Kaggle.Prediction","Target"
"42127342490000",53.2,15.98814934,0.555213426,3.080547737,1.176936944,19.08894959,5.897018432,8.569673271,350,11.647533670085,11.5695093457944
"42127342510000",51.9,15.99174921,0.555301256,3.080791543,1.176585068,19.11255658,5.897082362,8.57037779,350,11.3483868339453,15.1030198776758
"42127342520000",52.8,15.99209023,0.555309493,3.080817491,1.176545732,19.11508755,5.897092015,8.570454342,350,11.4154545789649,10.312090129477
"42127342560000",44,15.21837959,0.565367174,3.15089113,1.116364873,24.51947034,5.464015646,7.83560768,300,12.606148275168,16.0001639344262
"42127342570000",45,15.21831721,0.565370424,3.150901415,1.116428853,24.51639945,5.464121835,7.835727527,300,12.3023260641541,13.3997088320932
"42127342590000",57.9,14.74281815,0.556280574,3.04207767,1.281199257,13.4048647,5.784251999,8.32966608,350,19.4613551290792,7.46876537137236
"42127342600000",57.5,14.74285046,0.556275997,3.042059074,1.28118544,13.40279053,5.784301894,8.329777338,350,19.2239369857985,6.38465404590384
"42127342610000",56,14.74285159,0.556284703,3.042106803,1.281197492,13.40765226,5.784182163,8.329558943,350,19.2291378167026,7.1072302921495
"42127342680000",NA,16.12221968,0.558615519,3.078782966,1.159632817,19.02284247,5.910045521,8.55152937,150,12.4312418853682,16.0676096548144
"42127342730000",62,14.4046157,0.563040521,3.016165479,1.321600783,12.15513562,5.834429241,8.285243253,350,18.3776432186753,4.96530789245447
"42127342740000",60.3,14.40412743,0.563069698,3.016156461,1.321664925,12.15427837,5.834401782,8.285094046,350,18.2784002768561,4.31062124248497
"42127342750000",63,14.40436901,0.563055254,3.016163934,1.321626764,12.15484854,5.834410744,8.285179797,350,18.0904885652837,4.99056921522398
"42127342760000",62.7,14.40393119,0.563081442,3.016146839,1.321702937,12.1536483,5.834400474,8.285011749,350,18.5626000980779,5.09598415271025
"42127342780000",45,15.54883949,0.557423092,3.059143023,1.017840443,27.2695783,5.704670643,7.878596076,300,9.63940594073546,6.41232986389111
"42127342810000",56.3,14.81052632,0.554556945,3.018881599,1.297201371,13.42284293,5.874535239,8.349310303,350,13.7641274410971,14.1212715001089
"42127342840000",43,15.20051053,0.575402315,3.174596171,1.097943793,25.64433509,5.380019862,7.783691125,300,13.0741893010349,11.4550347222222
"42127342850000",42,15.20063697,0.575367659,3.174491234,1.09794484,25.64348854,5.380203532,7.783739509,300,12.5588837282775,12.8960548885077
"42127342930000",48.5,15.9779782,0.563451031,3.087730014,1.117830793,22.48693916,5.84193811,8.384273604,350,10.5981839497359,4.50524026102432
"42127342980000",50,16.12259313,0.558625552,3.07882328,1.159531301,19.02687698,5.91008945,8.551700935,350,12.5170012486415,15.3007763586276
"42127343070000",40.1,16.99764436,0.575086231,3.141863708,1.11629534,26.04753335,5.933745011,8.724130468,350,9.92295060737333,2.6101133391456
"42127343100000",61.7,14.34124213,0.566014957,3.013036933,1.329270249,11.99148026,5.838398227,8.270224432,350,14.9574335737958,5.43860684769776
"42127343110000",65.5,14.3410866,0.566027626,3.013026704,1.329314575,11.99077883,5.838394887,8.270127436,350,14.467026868659,6.53864799353622
"42127343120000",44,15.05365608,0.56276309,3.118739752,1.206983018,19.84127444,5.638906367,8.036058741,350,12.8359649810949,2.63267835015047
"42127343130000",50.8,14.34084505,0.566044042,3.013025004,1.329341248,11.99050391,5.83837766,8.270063648,350,14.5284906811714,9.34188911704312
"42127343150000",58,15.16926356,0.541895621,3.046174739,1.241506021,14.98189527,5.845867525,8.440623577,350,14.7711478627016,7.39143064633261
"42127343160000",60.8,15.1687124,0.541902979,3.046163609,1.241529212,14.97959013,5.845822593,8.440562552,350,14.4696619818346,6.378
"42127343170000",60.2,15.16823201,0.541909451,3.04614273,1.241572275,14.97670887,5.845790182,8.440478201,350,14.8483666671748,5.8745148771022
"42127343180000",60.6,15.1687468,0.541928662,3.046418141,1.241017378,14.9713854,5.844660947,8.440681549,350,14.5656438423293,5.75589558955896
"42127343190000",60.3,15.16840219,0.541933303,3.046407073,1.241040404,14.96960666,5.844635024,8.440631925,350,14.6151555813365,6.05028735632184
"42127343200000",59.7,15.16805762,0.541937971,3.046397773,1.241059812,14.96796483,5.844607983,8.440587149,350,14.4998234600786,4.12953185498064
"42127343240000",42.4,15.25009161,0.562967732,3.140467736,1.06027305,27.22419011,5.354409161,7.725048984,300,11.19847787002,14.7660708686108
"42127343250000",42,15.26307274,0.56021541,3.133743991,1.060050049,27.17151335,5.368325103,7.7286166,300,11.7160752043522,15.4285478275235
"42127343310000",49,14.8696354,0.5847977,3.176210879,1.263374025,17.95844802,5.615858721,8.025416724,350,14.3984536180891,4.19970144302538
"42127343380000",56.2,15.40944777,0.54367175,3.057485076,1.219403681,16.24765426,5.852297252,8.476428688,350,16.4232679309606,2.84697885196375
"42127343390000",56.1,15.4105303,0.543690086,3.057536839,1.21931188,16.2546108,5.852376442,8.476614818,350,16.8777793095619,4.53107899536972
"42127343400000",56.7,15.40995192,0.543680284,3.057516896,1.2193458,16.25161923,5.85233171,8.476532755,350,16.3518390803275,2.72478930543447
"42127343420000",67,14.1724536,0.572771859,2.996918965,1.352011785,11.28859578,5.87987071,8.223802263,300,14.4232003290977,6.57966033158108
"42127343430000",52.3,15.59245355,0.547208264,3.065465845,1.20574716,17.2601708,5.863023727,8.503907763,350,12.25958856712,1.97283284944007
"42127343440000",58.8,15.59196224,0.54719687,3.065425657,1.205821407,17.25624137,5.863035598,8.503828678,350,12.3372136780748,2.36687406136022
"42127343460000",66.4,14.17210393,0.572799332,2.996911541,1.35202894,11.28810566,5.879884298,8.223761232,300,14.1838141952146,9.94065010956903
"42127343560000",54.3,14.81087904,0.554544205,3.018912339,1.297132972,13.4251079,5.874524612,8.349444421,350,14.1360645807087,18.0456076703809
"42127343570000",58.9,14.81131696,0.55452851,3.018944038,1.297062454,13.42744282,5.874513633,8.349582671,350,13.9315334647867,11.1998544748969
"42127343630000",58.6,15.36717177,0.543024079,3.056225749,1.221389699,16.01033949,5.847470754,8.46985637,350,16.8032999401237,2.51264439587886
"42127343640000",58.3,15.36758841,0.543031574,3.056253818,1.221331583,16.01258434,5.847443887,8.469906722,350,17.0242014454396,2.43519394512772
"42127343650000",58.5,15.36786648,0.543036825,3.056271623,1.221293556,16.01372404,5.847414645,8.469930016,350,16.3346744485687,3.7498111497205
"42127343660000",58,15.36260313,0.542975484,3.056253932,1.221203469,15.98089961,5.846094115,8.468955974,350,17.1550917189944,3.3265243902439
"42127343670000",58.1,15.36296101,0.542982012,3.056285343,1.221137408,15.98329735,5.846058362,8.469007316,350,16.641007173966,3.78329060473533
"42127343680000",57.3,15.36323147,0.542987061,3.056308704,1.221087732,15.98495145,5.84602623,8.469041509,350,16.9374552421919,3.91229898749256
"42127343690000",53.7,15.08367141,0.547259024,3.059561404,1.224858621,14.34018099,5.761331477,8.390449621,350,19.3168104800783,11.3950811093668
"42127343700000",54.2,15.08383567,0.547257735,3.05957443,1.224839948,14.34427288,5.761315466,8.390325275,350,19.299834965436,10.287932251235
"42127343710000",53.3,15.08392254,0.547258923,3.059575868,1.224858288,14.34584652,5.761304892,8.390231641,350,19.2084456131123,10.4446601941748
"42127343740000",42,15.21225954,0.565487058,3.150767944,1.121949896,24.24125955,5.47514787,7.846939823,300,12.526107486267,16.4352653061224
"42127343750000",57.4,15.59146314,0.547185322,3.065396607,1.20587533,17.25343542,5.863046283,8.503773317,350,12.1946416156591,3.20446333687566
"42127343760000",58.9,15.79110411,0.551634447,3.075687985,1.188691227,18.42604069,5.870049121,8.531661033,350,11.3075712254704,5.68647071086095
"42127343770000",57.3,15.7917171,0.551647468,3.075717813,1.188647309,18.4296487,5.870095172,8.531769677,350,11.4742655624167,6.07306711979609
"42127343780000",56.5,15.79233014,0.551660491,3.075744418,1.188608911,18.43289708,5.87014102,8.53187255,350,11.2974083400916,5.28276293823038
"42127343790000",47,15.5444192,0.548315312,3.073642393,1.14847849,19.75092379,5.78019678,8.305419223,350,11.2421571370917,15.3801065719361
"42127343880000",58,15.35208268,0.542839197,3.05606812,1.221411059,15.91987631,5.84433771,8.467271164,350,16.7425414416102,3.25759811153733
"42127343890000",58.3,15.35152176,0.542831236,3.056035338,1.221473232,15.9154647,5.84429587,8.467162637,350,16.9553753947384,2.98932748538012
"42127343900000",58.5,15.35096097,0.542823296,3.056019918,1.221499753,15.91267571,5.844246489,8.467090813,350,16.4987687248831,4.59501605259135
"42127343950000",57.1,15.00555185,0.563713885,3.112118582,1.223319959,19.04262494,5.65919521,8.066583843,350,12.3983595548456,7.36586396282214
"42127344030000",57.9,15.0055418,0.563705647,3.112093134,1.223325691,19.04197384,5.65923586,8.06664338,350,12.9799473597864,9.27483443708609
"42127344050100",40,15.26248011,0.551228508,3.072555541,0.978832853,30.42322179,5.264097924,7.578945966,200,10.8469731174147,9.23345992404557
"42127344110000",45,15.15518935,0.57901119,3.178355108,1.147378384,23.25000023,5.471756097,7.872427947,300,13.1138672225244,17.6345365853659
"42127344200000",41.7,15.14129157,0.582114447,3.215555488,1.132859794,24.20084962,5.388890779,7.831140285,300,12.0143751464943,14.5507290400972
"42127344240000",44,15.14133249,0.582117569,3.215486516,1.132837668,24.20154029,5.388944908,7.831122299,300,12.7018935910226,15.0853503184713
"42127344250000",52.8,16.49062184,0.572227614,3.110270849,1.131958303,22.14505581,5.918518057,8.659841011,350,10.8434604098728,5.77398033209737
"42127344260000",53.2,16.49035986,0.572213132,3.110260322,1.132001588,22.14413357,5.918484216,8.659776654,350,11.2013030086782,7.30315213895143
"42127344370000",53,16.24651709,0.561618385,3.091224234,1.14286679,20.20443606,5.916726362,8.606773599,350,11.0581613990547,16.8009745127436
"42127344530000",55.6,16.77999527,0.58092938,3.128665785,1.12098656,24.31446622,5.925954482,8.699261672,350,10.6081092581324,5.29507144003853
"42127344640000",56.4,16.68494522,0.581672009,3.12328026,1.126449102,23.73198465,5.920258506,8.681144231,350,10.8952157219348,10.4179104477612
"42127344670000",40.6,15.25342255,0.546,3.129996076,1.108581242,24.65683135,5.496064066,7.842865965,300,12.9578919933501,20.6582033945081
"42127344950000",50,15.81237641,0.556388113,3.081659811,1.136935564,20.80481362,5.824433059,8.390576524,350,10.7529206176823,7.77969483568075
"42127345210000",49.1,15.83862244,0.556624372,3.082833335,1.14158789,20.62126119,5.830436131,8.416010317,350,10.825520825199,11.612733716241
"42127346290000",56.2,16.96203921,0.577515705,3.138320584,1.1042322,25.22001065,5.941724996,8.745008242,350,10.5699359478008,9.07518918048623
"42149332290000",34.3,15.79593401,0.525356179,2.854419671,0.919503903,16.47123291,4.816997224,7.289272579,50,21.6708170562836,9.12931302455704
"42149332370000",38.4,15.79559255,0.525358765,2.854409201,0.9194975,16.47157074,4.816824225,7.289042882,100,21.1425893108072,8.76259689922481
"42163334030100",30,11.38428448,0.555612427,3.025959136,0.792553178,37.02291556,5.229862635,7.169669319,0,13.0961329196732,8.54098360655738
"42163334130000",32.5,12.71049919,0.563955472,3.154501965,0.788890832,35.61154676,4.954431908,7.395577235,0,11.0102058024064,3.79289340101523
"42163334150000",40,11.98387883,0.549100249,3.138696405,0.80756466,40.50125731,5.159043075,7.610843467,150,10.4522241017743,14.3016880904445
"42163334160000",26.1,11.92991856,0.56607316,3.099907584,0.707615542,36.46920084,4.913693966,7.203515523,-100,12.1588958719086,1.58357837593305
"42163334190000",40.1,11.95983636,0.549732697,3.133844484,0.806930292,40.44003909,5.149815418,7.580448683,200,10.9389087733425,12.2609917687211
"42163334250000",27.7,12.64961493,0.567298949,3.135073449,0.756585664,35.26464155,4.941810674,7.30655582,-50,11.7101005113561,3.98490513779255
"42163334270000",29,12.37178793,0.553833464,3.062416206,0.607657403,33.46514962,4.917500659,6.933146596,-100,13.3619198082173,0.845649717514124
"42163334310000",35,13.17594187,0.563620768,3.194067456,0.83979118,34.53871258,4.972905762,7.509030304,50,11.4291628420416,7.46130198915009
"42163334370000",34.5,12.35948327,0.554771628,3.163070972,0.827774037,38.59335207,5.038012989,7.565555128,100,11.2491040801254,4.11327385779941
"42163334400000",35.8,12.0441908,0.549311204,3.144009702,0.80891541,40.4935918,5.150561382,7.620941385,150,10.1511373296147,10.5601100811124
"42163334420000",28.8,12.80023132,0.568505174,3.113032309,0.720214384,34.38335467,4.945880329,7.199602825,-100,11.7764677727794,1.73161237451342
"42163334450000",33.9,13.92531941,0.546,3.059066948,0.738286599,34.33715972,5.12553526,7.225108783,0,11.6123032641911,10.1507107023411
"42163334460000",35.2,12.08732576,0.54961668,3.147710325,0.810771366,40.43817791,5.142462473,7.62597178,150,9.60654673802448,8.77339135840846
"42163334530000",39.5,11.79819785,0.551488625,3.103650938,0.807356269,39.87696847,5.137675804,7.382816239,150,12.6780398147684,20.1314950290752
"42163334560000",34,11.54328125,0.555178962,3.075637371,0.798387925,39.719098,5.035691022,7.186267994,50,12.8883824743367,6.4343471810089
"42163334580000",35.2,12.11664846,0.550306393,3.149660552,0.813269243,40.31029419,5.131441975,7.62252751,150,9.89660920838437,18.9492104139991
"42163334610000",35,11.78998198,0.55147978,3.101622899,0.807795736,39.80445958,5.139529703,7.369943928,100,12.552264559359,11.2502197995428
"42163334620000",35.1,11.78025105,0.551564208,3.099875768,0.807837133,39.76656034,5.139542311,7.36071411,150,12.6056698163521,14.744702320888
"42163334710000",27.4,11.68120332,0.552047243,3.081519027,0.807531556,39.29705802,5.147608718,7.27744302,50,12.3836590746103,16.6939646413331
"42163334750000",33.6,11.7348736,0.552006901,3.092959366,0.807227631,39.67457439,5.135349485,7.328265374,100,12.9362681354561,15.6058131155417
"42163334760000",36.8,11.6603725,0.552053659,3.0766341,0.807272926,39.10736373,5.155539024,7.259804469,150,11.9723723723413,10.7245738364298
"42163334770000",42,11.72215628,0.551901784,3.089134976,0.807907996,39.50572036,5.142711332,7.308654991,200,12.883790709145,7.29841969864021
"42163334780000",35.4,12.14376807,0.550761422,3.151876042,0.815389286,40.20932515,5.124254558,7.622790168,150,9.7519327267641,7.19084355634248
"42163334790000",38.2,11.65973557,0.55213992,3.077783594,0.807120675,39.19912103,5.149699089,7.263902419,150,12.7881820832276,14.3664051684356
"42163334820000",38.3,12.19148456,0.551954468,3.155345719,0.819732938,39.9523868,5.108060506,7.617938032,150,10.3886159203041,5.4317600954166
"42163334840000",38.2,11.72827161,0.551954552,3.091061361,0.80759258,39.59304441,5.138852987,7.318300603,150,13.4217391933611,9.32501057977148
"42163334860000",40.8,11.65002816,0.552055322,3.074025212,0.8070272,38.99739725,5.160517305,7.251247783,200,11.9037680743006,15.4229048006509
"42163334880000",37.7,11.71613362,0.551414495,3.080882795,0.808976391,38.93998691,5.171277044,7.267662299,150,12.7516194746508,13.1057531630461
"42163334910000",38.3,11.76023017,0.551251887,3.091307929,0.809840736,39.31641181,5.15741597,7.309719574,150,12.7250137535014,11.3394777265745
"42163334930000",32,13.5804378,0.56160001,3.102363972,0.752990031,33.89513198,5.033343702,7.248744358,50,11.9946858575409,1.79724807770134
"42163334990000",39.3,11.64366026,0.551945339,3.070296955,0.806624082,38.76870887,5.173051787,7.239130035,150,12.5602647307105,23.3901355254388
"42163335010000",38.5,11.73511028,0.55164831,3.089416558,0.808736318,39.40852256,5.15002243,7.307002263,150,12.1638927187148,11.074595649749
"42163335100000",42,11.6880345,0.552764414,3.089691712,0.80429003,39.81876558,5.107110664,7.310349369,200,11.9467070946213,6.43102849200834
"42163335120000",36.2,11.74382345,0.551269999,3.086670925,0.809779138,39.12224793,5.164818837,7.288763736,150,12.5684363027668,9.60321334146838
"42163335170000",42,11.62771128,0.552835615,3.078965829,0.804888535,39.5298913,5.114725388,7.260346686,200,12.8691088848805,12.7604399701715
"42163335190000",29.5,13.34645735,0.571128907,3.154976447,0.797258576,33.8793765,4.981648296,7.365965754,-50,11.8846578301096,3.17922312556459
"42163335200000",33.2,14.0537227,0.546839551,3.058045946,0.753472549,34.25210875,5.140748373,7.248350945,50,11.5531977747095,2.45944412932501
"42163335210000",34.1,14.05317211,0.54683807,3.058021966,0.753373266,34.25305847,5.140734439,7.248207612,50,11.8863284148299,3.01456741872446
"42163335220000",29,13.61843649,0.563507392,2.997105862,0.603285836,36.59266816,5.294117257,7.114001397,-100,13.1169218315068,5.68627450980392
"42163335280000",29.1,13.34652192,0.571127241,3.155012196,0.797301147,33.87936221,4.981642326,7.366077422,-50,11.6530662029033,1.08275451478468
"42163335330000",33,11.76903339,0.554811456,3.101390693,0.793506469,39.59509412,5.039010557,7.332460258,50,14.0847760973657,6.09693352541675
"42163335420100",30,13.74139371,0.563962096,2.997364257,0.620379449,36.46959323,5.308275829,7.134797094,-100,12.750554936393,6.72902777777778
"42163335440000",33.4,11.93993208,0.549292356,3.127248981,0.808457626,40.20720453,5.152044311,7.511921145,100,11.087889588832,14.4990155989702
"42163335470000",33.2,11.93951419,0.549299256,3.127197394,0.808441289,40.20744892,5.151993867,7.511761612,100,11.2268323924661,14.5576134810991
"42163335550000",33,11.82404787,0.5525115,3.111083025,0.803939284,40.15825731,5.117083989,7.437619168,100,13.0847831510224,4.7879650335434
"42163335610000",34,13.39853575,0.566195704,3.193918339,0.843091752,33.82838706,4.981417067,7.490516967,50,10.9493832881239,8.00393184796854
"42163335620000",30,13.40151362,0.5712285,3.158655927,0.804054668,33.79199303,4.985290696,7.379169505,0,11.9428888752116,2.71235125153878
"42163335640000",30,13.40080445,0.571226543,3.158619454,0.803978761,33.79315695,4.985240196,7.379033117,0,11.0745730355047,2.72589987587919
"42163335680000",31.8,14.06072618,0.546775234,3.056963455,0.753066026,34.26648892,5.143322655,7.247967852,50,12.0334103101874,2.34686623012161
"42177320710100",43,15.5121164,0.566259923,3.437374731,1.195693051,21.99157218,5.266839301,8.411925259,350,18.5655120611458,18.2839847068819
"42177320830000",45.5,15.21327444,0.562654497,3.214947536,1.20030323,19.98875823,5.20446504,7.939274621,300,18.310743964757,11.2092666462105
"42177320850000",42.2,15.3058913,0.565260656,3.22969321,1.236178985,19.5219017,5.23963525,8.02417697,350,17.5614810356571,20.5615980288631
"42177320920000",42.7,15.32154576,0.565384113,3.237276792,1.248144643,19.45869538,5.242370194,8.041134549,350,16.7176607820072,26.0790720878024
"42177320930000",43.2,15.30543163,0.565002305,3.231631837,1.238217489,19.5349082,5.238249443,8.024715724,350,17.5539448131458,2.90712401055409
"42177320940000",41,15.46329156,0.565339135,3.445406684,1.168055861,22.95595686,5.230374786,8.331627936,350,19.8533263640087,10.8402777777778
"42177320950000",42,15.13368833,0.562416465,3.216017456,1.181827301,20.50848855,5.164695876,7.872614588,300,17.5430717193878,25.7490589711418
"42177320980000",40.5,15.20638784,0.566240049,3.289701275,1.191544794,21.32390115,5.145653591,7.940285433,300,15.0664628543389,10.6777498954412
"42177320990000",42,15.12871035,0.562358345,3.213366484,1.179170082,20.50739031,5.163935204,7.867777389,300,17.4145476524676,30.7733208955224
"42177321010000",39,15.05961292,0.553134257,2.893854878,0.941519714,19.18103347,4.563855055,6.9861686,50,14.2351915748556,15.7391407548066
"42177321020000",42.4,15.13726472,0.562188789,3.210622706,1.179727244,20.41855604,5.169953096,7.874273796,300,17.4599591455914,25.6502820306205
"42177321030000",39.8,15.3162215,0.565452268,3.233790275,1.243234592,19.47664773,5.241986893,8.034974752,300,18.1077152219628,21.8787786259542
"42177321040000",42.3,15.300863,0.564873437,3.230290066,1.235684022,19.55598668,5.236972953,8.02027492,350,17.3433371049303,19.4574561403509
"42177321050000",44,15.13569053,0.562614771,3.220712398,1.184346783,20.5581275,5.162455119,7.87508891,300,16.8290807917306,31.4685635612666
"42177321060000",41,15.30620262,0.564641238,3.235679196,1.242385501,19.55205869,5.236185565,8.027222658,350,18.3098989317299,14.1877311960543
"42177321070000",44.3,15.01801833,0.56117368,3.146338626,1.105719986,20.50627397,5.126490464,7.730994563,300,17.3216702386452,12.8251525603608
"42177321080000",42.3,15.15791992,0.562577854,3.226189802,1.19295382,20.47757103,5.169969374,7.895424395,300,16.8811335961997,19.9199724833754
"42177321090000",46,15.18003524,0.562521752,3.230226555,1.201215411,20.37364616,5.178406691,7.91565902,300,16.6889224840595,26.8381847352739
"42177321100000",41.2,15.20262819,0.562536322,3.234779966,1.209960296,20.26857207,5.186683993,7.936589542,300,18.1052237583573,44.1830985915493
"42177321110000",42,15.26870363,0.563164154,3.238014373,1.232816838,19.82638662,5.21707824,7.995765542,300,17.7209528403576,19.2690995011814
"42177321130000",45.5,15.26313297,0.562994409,3.240185892,1.231986836,19.88825933,5.212956599,7.991469123,300,17.6324102898602,28.7696784922395
"42177321150000",43.5,15.25480009,0.562812174,3.245605661,1.230596615,20.01297527,5.205259098,7.985392055,300,18.1240251880861,21.1824672748909
"42177321160000",35.5,15.46140039,0.565185981,3.434933997,1.175381526,22.63566356,5.230526701,8.320959575,300,20.154865689708,11.4945898091678
"42177321170000",45.7,15.29297196,0.563194862,3.257296734,1.245870061,19.85611044,5.216313249,8.02284909,350,17.5517724228843,30.9110251450677
"42177321180000",43.3,15.27885733,0.563049327,3.25207671,1.240329486,19.90433062,5.212771868,8.00858611,350,17.8666130000531,18.4625136612022
"42177321190000",44.8,15.01951419,0.561146215,3.143412927,1.10315468,20.4883619,5.125621474,7.727288223,300,19.2240534574776,3.22103332314277
"42177321210000",41,15.20820485,0.563071263,3.251719003,1.212586016,20.48137658,5.177084018,7.943361517,300,16.77477851594,20.58040745557
"42177321230000",47,15.21611534,0.563118048,3.255244973,1.215017585,20.4758474,5.178584893,7.951053947,300,18.0423849365637,19.9932203389831
"42177321240000",42,15.22418899,0.563107677,3.257595831,1.217730603,20.44774458,5.181094831,7.958933343,300,18.3193317362907,19.2067530064755
"42177321250000",39.1,14.9190472,0.570954508,3.204993521,1.113607124,21.85514186,5.054026756,7.677648674,250,14.676212946103,11.5351163296369
"42177321260000",45.1,15.02143723,0.561126335,3.140324547,1.100480762,20.46971202,5.124608809,7.723362129,300,18.6895184007567,5.33458411507192
"42177321270000",44.1,15.27135273,0.559477983,3.013529998,1.009347497,20.98342035,4.924353693,7.422097008,250,21.5980808453973,22.9264961509809
"42177321280000",48,15.46331139,0.565382191,3.447988204,1.166083626,23.04335741,5.23003822,8.333299902,350,20.2662168411382,9.91089108910891
"42177321290000",45.1,15.35069647,0.565891699,3.249599594,1.266340795,19.321225,5.248341051,8.071197498,350,18.7570181312509,14.1653543307087
"42177321300000",44,15.33437527,0.565420959,3.244207979,1.257609535,19.40789519,5.24408435,8.054983032,350,17.8994668530495,10.342
"42177321320000",37.6,14.9194271,0.570948723,3.20507416,1.113723583,21.85400809,5.054179208,7.677979376,250,14.650643132593,9.40452930728241
"42177321330000",38.57,14.45892664,0.564276159,3.029431202,0.985517716,21.65372495,4.879393568,7.299218995,150,17.2623819819811,7.29851632047478
"42177321340000",41.5,14.79517949,0.560708109,2.98636118,0.977811076,21.94223116,4.836557108,7.280941392,150,17.7227559293789,24.4851367419738
"42177321350000",48.19,15.49100155,0.565538328,3.412923909,1.206382121,21.53039373,5.255098446,8.351447807,350,19.128550864114,15.4870207192189
"42177321360000",46.7,15.44337707,0.60320002,3.250935057,1.298515338,18.66220226,5.288445006,8.151268488,350,19.7738179218273,43.6270473660912
"42177321390000",44,15.18532922,0.563103497,3.244933789,1.204535793,20.55555174,5.17015641,7.921528605,300,17.1279395247062,28.0561590016178
"42177321400000",40,15.23465375,0.563187014,3.262785155,1.220428099,20.45049744,5.182749723,7.969402375,250,17.7520740797159,28.1037593984962
"42177321410000",45.6,15.37291464,0.566532646,3.257822304,1.277737846,19.20226689,5.253819689,8.094081836,350,17.4084743436301,5.45493685419059
"42177321420000",45.4,15.38524915,0.567042259,3.26166863,1.283300496,19.13037037,5.257299932,8.106615677,350,17.4144270723263,9.75276278591622
"42177321430000",40,15.37114908,0.565628066,3.264940275,1.277474569,19.28166643,5.249041494,8.09590571,300,18.2795681320988,23.3948078219825
"42177321440000",46.5,15.38720705,0.56160001,3.269120323,1.283760646,19.18501104,5.254231119,8.112343841,350,18.0701663250232,6.26263813778509
"42177321450000",37.9,14.4584238,0.564274209,3.029373041,0.985458746,21.6540956,4.879243603,7.29898006,150,16.5276551519927,7.02704705446462
"42177321460000",38.2,15.14153339,0.554454855,2.890554378,0.945397713,18.81761568,4.564766796,6.993559233,50,14.1080486198118,17.2926099158092
"42177321470000",44,15.3065724,0.565978725,3.340599276,1.19249088,21.64128787,5.168221732,8.05705724,350,16.1105396403549,14.4523356584232
"42177321480000",38,15.46890705,0.567029998,3.327643049,1.277617862,19.43159042,5.26719689,8.239216403,300,20.5748015654243,33.8235782482358
"42177321490000",40,15.29003454,0.566312568,3.33463072,1.190592618,21.65604029,5.161943837,8.035913477,300,16.1431162977681,14.3335138061722
"42177321500100",38.4,14.81028319,0.561410506,2.96304208,0.96595203,22.35127154,4.781941894,7.22641613,100,16.7465478975951,14.0875364735306
"42177321510100",42,14.84998369,0.561348256,2.95478695,0.963494923,22.51519112,4.763866587,7.213948696,150,17.2295273291182,14.4865843270869
"42177321520000",47,15.36303969,0.566366268,3.253151141,1.272439358,19.24952597,5.251909857,8.083353731,350,17.7076292347532,11.0210854418775
"42177321530000",35,15.25700911,0.585425828,3.466545262,1.031294483,27.25617067,4.996988349,7.825412417,150,15.0144771121235,12.6912751677852
"42177321540000",40.5,14.76714744,0.546,3.02622158,1.001253663,21.43231198,4.920307931,7.379187158,250,17.508613905421,8.86627123213804
"42177321560000",44,15.25921129,0.562891415,3.242493454,1.231435398,19.94269982,5.209494287,7.988553586,300,18.1819482772841,26.4018841911765
"42177321570000",41,15.07484646,0.567174319,3.24032293,1.162351886,21.3820935,5.112524033,7.815525182,300,14.9886719790892,15.0870689655172
"42177321580000",44,15.02895853,0.568961481,3.232504535,1.146836615,21.59445482,5.092844535,7.772695442,300,14.4585198203363,14.4266148123098
"42177321590000",43,15.3483104,0.565919879,3.248007491,1.264666882,19.32894457,5.248223136,8.068562508,350,18.3886786399526,11.8790634674923
"42177321600000",44.1,15.33081567,0.565917312,3.238256154,1.251650219,19.40246612,5.246021322,8.049459885,350,16.9272436901363,13.2433774834437
"42177321610000",29.4,15.18642969,0.568737244,3.454038529,0.997734492,27.82934956,4.916955043,7.676370903,50,12.6282551202696,2.74603448275862
"42177321650100",45,14.80701,0.559525692,3.029128491,1.004922017,21.36907799,4.930288631,7.395742257,250,16.6503350501388,16.9111427892611
"42177321660000",46.1,15.2634191,0.5688249,3.17958017,1.15535358,19.539308,5.229797776,7.929935403,300,17.3588861479304,7.59284558691354
"42177321670000",24,15.0655306,0.54416867,3.450640472,0.911328302,29.68606594,4.722155788,7.366235164,0,13.5049311836955,13.778050187482
"42177321690000",25.6,15.07015914,0.544673786,3.432807852,0.944255339,28.66518035,4.789476891,7.460703094,50,11.8925757274521,3.68232837379274
"42177321710000",43.8,15.26618403,0.568705869,3.183000536,1.160323646,19.53491607,5.232222804,7.938175521,300,18.6528124162367,11.0872483221477
"42177321720000",43,15.28277004,0.56961567,3.18746825,1.167159705,19.46813903,5.239989475,7.956626108,300,18.3087007076806,13.5201949860724
"42177321740000",46,15.11237287,0.562170622,3.204606503,1.169966818,20.50462176,5.161132862,7.851472984,300,18.2646452210666,25.7292031523643
"42177321750000",39,15.00657101,0.569680584,3.227885813,1.139663379,21.67556099,5.083973634,7.752413454,250,14.665337585835,11.9477702585459
"42177321760000",44,15.3168333,0.565452481,3.234123113,1.243743142,19.47428734,5.242072325,8.035656068,350,18.6749744164907,11.2427811550152
"42177321770000",25,14.66980043,0.538780551,3.225795644,0.977932263,25.02293394,4.809510327,7.333133497,0,15.7426836062557,8.26309278350515
