"Uwi","Core.TOC","Core.RoMeasured","Producer.oilApiGravity","Core.GriSaturationsSo","Core.ln_formationThickness","Core.GriTotalPorosity","Core.XrdQuartz","Producer.mudPressure","Rules.Prediction","Kaggle.Prediction","Target"
"42127341090000",2.885713299,1.368985198,60.5,11.0766628,5.772487428,8.326495428,14.03044547,0.61360001,300,14.2217592695131,6.05752212389381
"42127341100000",2.885659696,1.369012659,59.3,11.07684854,5.772439652,8.326430391,14.03026149,0.624,300,14.7115065868401,4.28396786587496
"42127341110000",2.885633541,1.369025725,59.2,11.07680756,5.772424769,8.326400863,14.03016714,0.624,300,14.3388196316944,4.89791224345364
"42127341120000",3.61276096,1.032972363,42.6,35.56326923,6.053087068,9.17718611,17.6787636,0.53471466,350,10.0191791233223,0.838981070343538
"42127341140000",3.024849871,1.30603182,54.9,12.45204592,5.764085391,8.441186122,14.55494757,0.559863156,350,19.069194771892,7.70228357191547
"42127341150000",3.024913293,1.305981625,57.9,12.45138071,5.764145405,8.441366179,14.55525843,0.559845201,350,19.0638125298565,8.16108676599474
"42127341160000",3.446313285,1.250053481,46.3,19.08387367,5.520406879,8.014111097,14.92840887,0.584159312,350,13.0918978353215,4.36157885207315
"42127341170000",3.446582241,1.249912774,45.3,19.09096402,5.520190132,8.013786071,14.92888522,0.584154914,350,13.4450509688932,6.72559882678833
"42127341180000",3.446448964,1.249982495,46.1,19.08745045,5.520297571,8.013947156,14.92864924,0.584157098,350,13.3409656624158,7.06541234394232
"42127341280000",3.218527707,1.211569601,57.4,16.30819579,5.839138745,8.657765834,15.47243006,0.544980776,350,13.747234659463,5.62546877547693
"42127341290000",3.21842694,1.211605969,58.6,16.30462565,5.839088239,8.65766108,15.47186142,0.544970108,350,13.545734214821,9.78776290630975
"42127341300000",3.218337529,1.211638397,57.5,16.30147599,5.839044148,8.657569174,15.47135953,0.544960682,350,13.7427485479179,7.91388343156516
"42127341310000",3.060810302,0.763638582,38.1,38.23158744,6.083638573,7.33299217,15.48202875,0.528798996,100,11.5200905674421,5.51534899674155
"42127341330000",3.34502852,1.164287261,52.7,20.29043819,5.882779653,8.778416724,16.11771635,0.559288778,350,10.3797519619272,18.6346604215457
"42127341340000",3.344843489,1.16435219,52.7,20.28479038,5.882731234,8.778260242,16.11685048,0.559266014,350,10.3393257225111,19.0642732049037
"42127341350000",3.34467499,1.16441095,55.1,20.27965814,5.882689278,8.778124157,16.11607213,0.559245384,350,10.5744545977861,18.294594147793
"42127341360000",3.315026328,1.164323909,51.8,19.64346336,5.893557158,8.784753315,16.08268952,0.557390669,350,11.4827569131881,11.842589253516
"42127341370000",3.314931457,1.164383211,52.2,19.64068425,5.893521646,8.784650272,16.08218047,0.557378622,350,11.6847587517871,12.8111130836144
"42127341400000",3.060521704,0.763517413,38.7,38.23186783,6.083649629,7.332178268,15.48136472,0.528804341,100,11.3560706553284,6.19262890341322
"42127341420000",3.352443848,1.157185035,49.3,20.63992784,5.86507034,8.704912414,16.06720844,0.560115188,350,10.9480536790718,7.22661507402423
"42127341430000",3.24730842,1.222189503,42,18.5782261,5.667334984,8.191811557,15.0913818,0.553923962,350,11.0765922121562,21.0451127819549
"42127341440000",3.312279615,1.226377283,44.1,19.30960077,5.603384083,8.078748077,15.00568172,0.56372901,350,12.522502834977,4.53782861729882
"42127341450000",3.348584462,1.235046239,44.1,19.25494074,5.575385953,8.049818384,14.96157192,0.576810393,350,14.6788317090792,5.3855598314092
"42127341460000",3.435653606,1.030394308,40,28.47372404,5.477149565,7.613187692,15.41882344,0.54537528,250,11.938438846613,18.8502042669088
"42127341480000",3.506839732,1.086583238,42.1,26.94003494,5.36331858,7.656504021,15.24714024,0.563195645,300,11.7843907118754,21.6869282974329
"42127341490000",3.361585888,1.00507754,44,29.18898602,5.86532128,8.063099824,16.0560918,0.571304691,350,11.0743234942486,3.71796116504854
"42127341510000",3.054781642,1.303116744,55.4,13.42954629,5.739283487,8.395122352,14.63092601,0.561149508,350,17.4289151929566,1.31763492609144
"42127341520000",3.054707969,1.303180954,54.9,13.43037643,5.739233039,8.394919162,14.63053309,0.561173453,350,17.5995826753578,1.20601733809281
"42127341550000",3.226614159,1.208937692,53.7,16.62766008,5.844592964,8.668403907,15.5235581,0.545927581,350,12.6531058323561,7.34087102177554
"42127341560000",3.22675569,1.208874124,53.7,16.63104634,5.844599308,8.668465687,15.52411955,0.545940007,350,12.810041323405,11.4175977653631
"42127341570000",3.226895381,1.208811384,53.7,16.6343907,5.844605574,8.668526523,15.5246737,0.545952278,350,12.9796446839103,8.90481825866441
"42127341580000",3.046835039,1.28989848,53,12.45733754,5.791982565,8.502506569,14.67427727,0.555857822,350,19.287853979679,10.769801553063
"42127341600000",3.390206538,1.012309557,43,29.65614368,5.893301811,8.159576249,16.22105032,0.56804696,350,10.902452125111,2.17155402226752
"42127341610000",3.426951162,1.277266688,50.7,17.8435603,5.542817532,8.061379551,14.84260871,0.580738186,350,15.0801891211093,3.0283752033255
"42127341620000",3.427004515,1.277311354,49,17.84179491,5.542813726,8.061426249,14.84250304,0.580721075,350,15.2683410185509,3.56045806668912
"42127341630000",3.5288681,1.121547356,43.8,26.42714619,5.92479127,8.887951275,16.91135707,0.575163223,350,9.95600626047784,1.89350488296388
"42127341640000",3.562855346,0.962429061,38,32.25944349,5.262591881,7.357509228,15.28363374,0.546634674,200,11.1827148567776,5.53737541528239
"42127341650000",3.352425443,1.157173467,49.6,20.63979763,5.86503547,8.704756186,16.06700694,0.560113198,350,10.5875181668684,4.44052939154349
"42127341660000",3.26705203,1.191386884,54.9,18.23072716,5.875647151,8.732375872,15.8194527,0.551528725,350,11.9831459853139,8.09216589861751
"42127341670000",3.26716388,1.191330851,54.9,18.23401798,5.875687537,8.73249668,15.82006592,0.551541802,350,12.1459382301692,4.80240879734683
"42127341680000",3.298067999,0.925253023,41,31.68606561,5.825938973,7.676171212,15.71516793,0.566291088,250,11.7855692327419,4.80127336765104
"42127341690000",3.267262824,1.191281264,53.5,18.23692897,5.875723263,8.732603552,15.82060835,0.551553371,350,11.9699651412224,7.59497206703911
"42127341700000",3.271202907,1.189352035,55.5,18.35023633,5.877023873,8.736742463,15.84138585,0.552002234,350,12.3149985065307,6.63750429700928
"42127341710000",3.271337024,1.189286295,55.7,18.35408234,5.877067651,8.736883024,15.84208903,0.552017488,350,12.2824854793451,8.39174031271244
"42127341720000",3.271478143,1.189219524,55.9,18.35802719,5.877108812,8.737026062,15.84279643,0.552033022,350,12.0379850605835,9.13442791174961
"42127341740000",3.239831925,1.200606426,57.5,16.75580911,5.835887563,8.657016776,15.54260575,0.546671604,350,11.1241782836864,7.02435550491383
"42127341750000",3.23973254,1.200639165,57.2,16.75204117,5.835832999,8.65691116,15.54203824,0.546660046,350,11.19318604393,7.04250841750842
"42127341760000",3.239644646,1.20066812,55.7,16.74870787,5.835784722,8.656817785,15.54153632,0.546649826,350,11.2089781489949,6.67575076068263
"42127341770000",3.562882899,0.962460441,36,32.25867479,5.262563626,7.357561786,15.28361756,0.54663891,200,11.3850807824372,6.21736388480135
"42127341810000",3.411144252,1.265989754,49.7,18.27627226,5.545555543,8.051153913,14.86947788,0.584841131,350,14.1104435238886,15.0461861441568
"42127341820000",3.411250411,1.265992292,50.5,18.27652359,5.545504302,8.05111629,14.86951121,0.584831676,350,14.0201805066097,4.69308755760369
"42127341830000",3.411482779,1.265996531,52.8,18.27712914,5.545391663,8.051032229,14.86958829,0.584811118,350,14.155220165721,5.19749552772809
"42127341840000",3.411441606,1.265995548,53,18.27703174,5.545411532,8.051046798,14.86957533,0.584814805,350,13.9900359499082,4.12305240793201
"42127341850000",3.411547791,1.265998082,53,18.2772829,5.545360292,8.051009233,14.86960877,0.584805289,350,13.9179716451963,4.9993072393488
"42127341910000",3.3309286,1.12543321,49,20.35285762,5.912831574,8.752177594,16.29737519,0.564538369,350,13.8868547121368,9.45095044127631
"42127341930000",3.002042061,1.313438993,62.7,12.09229375,5.777856425,8.443476707,14.48378306,0.560640271,350,18.7628307813212,4.24461299775901
"42127341940000",3.002001145,1.313463609,57.8,12.09219711,5.777828555,8.443401787,14.48359856,0.560650087,350,18.9973144966904,3.80885205431141
"42127341950000",3.00194975,1.31349454,57.8,12.09207675,5.777793533,8.443307635,14.48336682,0.560662434,350,18.4074227745226,0.501794526693585
"42127341960000",3.001898372,1.313525473,58.6,12.09195757,5.777758505,8.443213458,14.48313515,0.560674795,350,18.839285579031,5.73853136650997
"42127342010000",3.347048992,1.135835516,NA,20.63663291,5.909197883,8.817704057,16.27480991,0.562422046,150,10.7975447509978,19.2516526442308
"42127342040000",3.516940557,1.103245134,46.4,25.60055815,5.94052416,8.985502762,16.9626686,0.577505723,350,10.7330565174528,4.94728858551384
"42127342050000",3.347155471,1.135789415,47.8,20.63949705,5.909222299,8.817831399,16.27522671,0.562434239,350,11.0992278369803,35.9164179104478
"42127342060000",3.248746839,1.198051223,54.3,17.11451278,5.84201776,8.669254495,15.59810563,0.547778265,350,11.1171258114632,5.5689477303989
"42127342080000",3.248644257,1.198085233,54.6,17.1107715,5.841964632,8.669142182,15.59752513,0.547766223,350,10.7830768773169,6.9605604566684
"42127342090000",3.288089163,1.181859348,54.1,18.36505258,5.850037844,8.685406839,15.77552501,0.552020438,350,10.9761704211664,5.79265959297269
"42127342100000",3.33629395,1.121931494,50.4,20.53269131,5.915433818,8.736102452,16.33676018,0.568769234,350,13.5877512096509,5.58393704721459
"42127342110000",3.430130546,1.272385813,52,18.06252017,5.539161869,8.053438955,14.85851745,0.581538227,350,14.8565351997673,3.23480870217554
"42127342120000",3.433467046,1.151217976,41.3,23.32235969,5.493922065,7.857090359,15.18757305,0.56068132,300,12.6568354538133,24.2036563538737
"42127342140000",3.430320807,1.272345128,52,18.06483072,5.539055105,8.053319652,14.85872586,0.581525683,350,14.9345297753769,4.42380316612626
"42127342150000",3.430440553,1.272318728,52,18.06631915,5.538987524,8.053243421,14.85885932,0.581517969,350,14.9205895091902,4.01990697674419
"42127342160000",3.483586239,1.120849965,51.1,24.58039112,5.924634849,8.924942672,16.78049302,0.580925596,350,10.6474976036154,5.50711805555556
"42127342200000",3.518852896,0.92322596,38,33.23366906,5.269413412,7.290795919,15.21716691,0.546369721,200,11.4485084641636,6.48759991801599
"42127342210000",3.229338715,1.208597182,54.7,16.81720254,5.849886716,8.67710281,15.55486521,0.546441063,350,12.7329582800011,6.67742742742743
"42127342220000",3.229231378,1.20863831,54.7,16.81367156,5.849839614,8.676988699,15.55426847,0.546429255,350,13.0687496568204,4.47173861197234
"42127342230000",3.229122681,1.208679952,56.5,16.81009529,5.849791902,8.676873166,15.55366416,0.5464173,350,12.8536986852517,10.1517450682853
"42127342250000",3.50163644,1.043862549,39.7,28.71062988,5.362836976,7.56922738,15.32207767,0.552022525,250,11.4907655172246,11.1472208312469
"42127342260000",3.229066023,1.208498554,57.2,16.77566871,5.848417614,8.674896862,15.54784599,0.546337589,350,13.0545066238569,3.43978779840849
"42127342270000",2.940973184,1.341704231,69.5,11.3741656,5.798075695,8.391228682,14.24772643,0.569561843,300,15.5544470289151,5.08994145822246
"42127342280000",3.229135003,1.208464834,57.9,16.77680266,5.848400242,8.674900909,15.54803551,0.546342582,350,13.0932693653075,4.48280055594163
"42127342290000",3.228436522,1.208610032,55,16.7361505,5.847367035,8.67312721,15.54126956,0.546227496,350,12.8245295222709,3.25051475634866
"42127342300000",3.228437697,1.208604145,55.1,16.7354115,5.847335299,8.673081962,15.54114796,0.546225919,350,12.7441730425063,4.15964110377518
"42127342310000",3.228438876,1.208598244,54.8,16.73467226,5.847303546,8.673036672,15.54102638,0.546224342,350,12.7196219189364,4.74919151994251
"42127342320000",3.501649647,1.04380491,39.7,28.71315693,5.362805628,7.569091549,15.32214013,0.552015025,250,11.3002683484024,11.845904537419
"42127342330000",3.239361602,1.187001086,57.5,16.43729207,5.775163244,8.508486615,15.37341304,0.543791024,350,12.1739902619074,15.0782387806943
"42127342340000",3.239266023,1.187057869,58.8,16.43482159,5.775026849,8.508190947,15.37273968,0.543778634,350,12.5810507997775,17.6204088416154
"42127342350000",3.239311206,1.18703098,58.6,16.43600956,5.775090359,8.508327449,15.37305594,0.543784443,350,12.1380262193718,16.4467763599731
"42127342360000",3.491862606,1.113155402,44,25.55976404,5.403709889,7.727430528,15.22496082,0.565134705,300,12.4569570117414,11.3379184620484
"42127342460000",3.353486496,1.107470662,49.3,21.00851806,5.921122965,8.78992152,16.38017319,0.569559419,350,12.6204505441274,11.604224660226
"42127342490000",3.297701185,1.174851086,53.2,19.13371925,5.886992002,8.765824775,15.98814934,0.555213426,350,11.647533670085,11.5695093457944
"42127342510000",3.298648881,1.174508165,51.9,19.1575063,5.887121854,8.766694937,15.99174921,0.555301256,350,11.3483868339453,15.1030198776758
"42127342520000",3.29873482,1.174475256,52.8,19.15970238,5.887135671,8.766775216,15.99209023,0.555309493,350,11.4154545789649,10.312090129477
"42127342560000",3.486765634,1.119677593,44,25.21140983,5.414764949,7.745693335,15.21837959,0.565367174,300,12.606148275168,16.0001639344262
"42127342570000",3.48672476,1.119732635,45,25.20850245,5.414852767,7.745844775,15.21831721,0.565370424,300,12.3023260641541,13.3997088320932
"42127342590000",3.078322769,1.283183138,57.9,13.06935463,5.75478088,8.461588003,14.74281815,0.556280574,350,19.4613551290792,7.46876537137236
"42127342600000",3.078314167,1.283158738,57.5,13.06705365,5.754842429,8.461775648,14.74285046,0.556275997,350,19.2239369857985,6.38465404590384
"42127342610000",3.078351771,1.28320135,56,13.07213233,5.754710106,8.461387217,14.74285159,0.556284703,350,19.2291378167026,7.1072302921495
"42127342680000",3.29547122,1.155303341,NA,19.31770578,5.898926813,8.731738455,16.12221968,0.558615519,150,12.4312418853682,16.0676096548144
"42127342730000",2.9803753,1.322898051,62,11.85852333,5.784075631,8.42869172,14.4046157,0.563040521,300,18.3776432186753,4.96530789245447
"42127342740000",2.980263181,1.322959125,60.3,11.8579333,5.784009717,8.428520699,14.40412743,0.563069698,300,18.2784002768561,4.31062124248497
"42127342750000",2.980318658,1.322928902,63,11.85822479,5.784042338,8.428605335,14.40436901,0.563055254,300,18.0904885652837,4.99056921522398
"42127342760000",2.980218113,1.322983683,62.7,11.85769716,5.783983208,8.42845192,14.40393119,0.563081442,300,18.5626000980779,5.09598415271025
"42127342780000",3.356285991,1.020755489,45,27.73714972,5.649679871,7.761517236,15.54883949,0.557423092,300,9.63940594073546,6.41232986389111
"42127342810000",3.044401815,1.296377316,56.3,13.26461863,5.840257882,8.504162668,14.81052632,0.554556945,350,13.7641274410971,14.1212715001089
"42127342840000",3.522617164,1.100486488,43,26.47664712,5.340355714,7.674879184,15.20051053,0.575402315,300,13.0741893010349,11.4550347222222
"42127342850000",3.522543699,1.100502475,42,26.47503984,5.3405275,7.67496827,15.20063697,0.575367659,300,12.5588837282775,12.8960548885077
"42127342930000",3.355788418,1.120411177,48.5,22.43022441,5.834660703,8.479903789,15.9779782,0.563451031,350,10.5981839497359,4.50524026102432
"42127342980000",3.295573146,1.155234477,50,19.32048192,5.898959414,8.731891855,16.12259313,0.558625552,350,12.5170012486415,15.3007763586276
"42127343070000",3.537207151,1.117781147,40.1,26.39556844,5.934257805,8.954400628,16.99764436,0.575086231,350,9.92295060737333,2.6101133391456
"42127343100000",2.964410882,1.330573791,61.7,11.71178731,5.783884905,8.412157334,14.34124213,0.566014957,300,14.9574335737958,5.43860684769776
"42127343110000",2.964376158,1.330593943,65.5,11.7117553,5.783848321,8.412094425,14.3410866,0.566027626,300,14.467026868659,6.53864799353622
"42127343120000",3.342492398,1.210196152,44,20.15277032,5.582773475,8.033525573,15.05365608,0.56276309,350,12.8359649810949,2.63267835015047
"42127343130000",2.964319293,1.330624325,50.8,11.71148219,5.783815856,8.412011673,14.34084505,0.566044042,300,14.5284906811714,9.34188911704312
"42127343150000",3.15014055,1.241908594,58,14.64258155,5.828315557,8.610485418,15.16926356,0.541895621,350,14.7711478627016,7.39143064633261
"42127343160000",3.150039758,1.241949561,60.8,14.63943312,5.828268639,8.610386172,15.1687124,0.541902979,350,14.4696619818346,6.378
"42127343170000",3.149951903,1.241985272,60.2,14.63668893,5.828227728,8.610299666,15.16823201,0.541909451,350,14.8483666671748,5.8745148771022
"42127343180000",3.150781985,1.241462004,60.6,14.62591437,5.827384488,8.610382564,15.1687468,0.541928662,350,14.5656438423293,5.75589558955896
"42127343190000",3.150719014,1.24148754,60.3,14.6239294,5.827354683,8.610320672,15.16840219,0.541933303,350,14.6151555813365,6.05028735632184
"42127343200000",3.15065605,1.241513075,59.7,14.62194473,5.827324874,8.610258788,15.16805762,0.541937971,350,14.4998234600786,4.12953185498064
"42127343240000",3.518829603,1.06343122,42.4,28.15231003,5.323277589,7.59433875,15.25009161,0.562967732,300,11.19847787002,14.7660708686108
"42127343250000",3.514618702,1.063458807,42,28.08034271,5.335430704,7.598451077,15.26307274,0.56021541,300,11.7160752043522,15.4285478275235
"42127343310000",3.411632313,1.266000097,49,18.27748276,5.545319508,8.05097935,14.8696354,0.5847977,350,14.3984536180891,4.19970144302538
"42127343380000",3.20143739,1.219666879,56.2,15.95530902,5.839835068,8.651285884,15.40944777,0.54367175,350,16.4232679309606,2.84697885196375
"42127343390000",3.201631909,1.219592488,56.1,15.96182337,5.839924944,8.651482871,15.4105303,0.543690086,350,16.8777793095619,4.53107899536972
"42127343400000",3.20152798,1.219632235,56.7,15.95834303,5.839876932,8.651377614,15.40995192,0.543680284,350,16.3518390803275,2.72478930543447
"42127343420000",2.924533511,1.352353627,67,11.07331287,5.817943787,8.361811813,14.1724536,0.572771859,300,14.4232003290977,6.57966033158108
"42127343430000",3.236559123,1.205744457,52.3,17.03970845,5.852429626,8.683949593,15.59245355,0.547208264,350,12.25958856712,1.97283284944007
"42127343440000",3.236430376,1.205800623,58.8,17.03672443,5.852426692,8.683889708,15.59196224,0.54719687,350,12.3372136780748,2.36687406136022
"42127343460000",2.924460683,1.352395412,66.4,11.07218781,5.817958267,8.361695348,14.17210393,0.572799332,300,14.1838141952146,9.94065010956903
"42127343560000",3.044493566,1.296327808,54.3,13.26616111,5.840261347,8.504279819,14.81087904,0.554544205,350,14.1360645807087,18.0456076703809
"42127343570000",3.044605588,1.296267767,58.9,13.26806158,5.840266086,8.50442191,14.81131696,0.55452851,350,13.9315334647867,11.1998544748969
"42127343630000",3.19492943,1.221838421,58.6,15.68862631,5.835096842,8.642974617,15.36717177,0.543024079,350,16.8032999401237,2.51264439587886
"42127343640000",3.195046134,1.221781572,58.3,15.69075802,5.835087096,8.643021289,15.36758841,0.543031574,350,17.0242014454396,2.43519394512772
"42127343650000",3.195132546,1.221737834,58.5,15.69209448,5.835071266,8.643046724,15.36786648,0.543036825,350,16.3346744485687,3.7498111497205
"42127343660000",3.194804174,1.221673615,58,15.65314446,5.833932636,8.641693571,15.36260313,0.542975484,350,17.1550917189944,3.3265243902439
"42127343670000",3.194911046,1.221619945,58.1,15.65490691,5.833916703,8.641727276,15.36296101,0.542982012,350,16.641007173966,3.78329060473533
"42127343680000",3.194995685,1.221576707,57.3,15.65619838,5.83390036,8.641749942,15.36323147,0.542987061,350,16.9374552421919,3.91229898749256
"42127343690000",3.175009696,1.226963654,53.7,13.82349954,5.756342052,8.527024671,15.08367141,0.547259024,350,19.3168104800783,11.3950811093668
"42127343700000",3.175053328,1.22695429,54.2,13.82750471,5.756312136,8.526834559,15.08383567,0.547257735,350,19.299834965436,10.287932251235
"42127343710000",3.175076614,1.226955616,53.3,13.83068585,5.756283748,8.526664733,15.08392254,0.547258923,350,19.2084456131123,10.4446601941748
"42127343740000",3.481820134,1.125299335,42,24.908297,5.424623113,7.761748908,15.21225954,0.565487058,300,12.526107486267,16.4352653061224
"42127343750000",3.236300221,1.205857332,57.4,17.03369614,5.852423155,8.683828188,15.59146314,0.547185322,350,12.1946416156591,3.20446333687566
"42127343760000",3.279188411,1.188688186,58.9,18.26341377,5.862203274,8.715855342,15.79110411,0.551634447,350,11.3075712254704,5.68647071086095
"42127343770000",3.279299104,1.188647365,57.3,18.26703897,5.862251693,8.715985081,15.7917171,0.551647468,350,11.4742655624167,6.07306711979609
"42127343780000",3.279409811,1.188606529,56.5,18.27066398,5.862300105,8.716114863,15.79233014,0.551660491,350,11.2974083400916,5.28276293823038
"42127343790000",3.286135155,1.151100234,47,19.589362,5.768197116,8.378057639,15.5444192,0.548315312,350,11.2421571370917,15.3801065719361
"42127343880000",3.193512097,1.22197283,58,15.58103374,5.832335257,8.639417467,15.35208268,0.542839197,350,16.7425414416102,3.25759811153733
"42127343890000",3.193411874,1.222010509,58.3,15.57752124,5.832284824,8.639318674,15.35152176,0.542831236,350,16.9553753947384,2.98932748538012
"42127343900000",3.193311674,1.222048182,58.5,15.57400897,5.832234381,8.639219926,15.35096097,0.542823296,350,16.4987687248831,4.59501605259135
"42127343950000",3.312070632,1.2264347,57.1,19.30578781,5.603532181,8.079018834,15.00555185,0.563713885,350,12.3983595548456,7.36586396282214
"42127344030000",3.312003664,1.226445428,57.9,19.30483255,5.603582103,8.079102103,15.0055418,0.563705647,350,12.9799473597864,9.27483443708609
"42127344050100",3.545508598,0.983379671,40,31.58240182,5.261415287,7.40370606,15.26248011,0.551228508,200,10.8469731174147,9.23345992404557
"42127344110000",3.498417541,1.150219814,45,23.88801056,5.418513768,7.801319771,15.15518935,0.57901119,300,13.1138672225244,17.6345365853659
"42127344200000",3.542189499,1.134677276,41.7,24.95724353,5.343540009,7.741004989,15.14129157,0.582114447,300,12.0143751464943,14.5507290400972
"42127344240000",3.542151253,1.13468301,44,24.95667883,5.343609967,7.741037492,15.14133249,0.582117569,300,12.7018935910226,15.0853503184713
"42127344250000",3.411370411,1.130051917,52.8,22.34151793,5.913814446,8.877288559,16.49062184,0.572227614,350,10.8434604098728,5.77398033209737
"42127344260000",3.411335677,1.130098279,53.2,22.34036717,5.913782729,8.877205754,16.49035986,0.572213132,350,11.2013030086782,7.30315213895143
"42127344370000",3.339740946,1.138989761,53,20.44108789,5.907540419,8.808861891,16.24651709,0.561618385,350,11.0581613990547,16.8009745127436
"42127344530000",3.483517896,1.120911415,55.6,24.57861811,5.924577571,8.924710283,16.77999527,0.58092938,350,10.6081092581324,5.29507144003853
"42127344640000",3.463493793,1.126278462,56.4,23.95293803,5.918423272,8.901480292,16.68494522,0.581672009,350,10.8952157219348,10.4179104477612
"42127344670000",3.463495834,1.112231009,40.6,25.31218913,5.445467222,7.75241398,15.25342255,0.546,300,12.9578919933501,20.6582033945081
"42127344950000",3.323464451,1.139329721,50,20.64384782,5.818226107,8.495738289,15.81237641,0.556388113,350,10.7529206176823,7.77969483568075
"42127345210000",3.325245844,1.143867064,49.1,20.44525458,5.825520964,8.533432211,15.83862244,0.556624372,350,10.825520825199,11.612733716241
"42127346290000",3.516881065,1.103436744,56.2,25.598852,5.940415773,8.985150911,16.96203921,0.577515705,350,10.5699359478008,9.07518918048623
"42149332290000",3.456924137,0.918751028,34.3,22.30547308,4.60621486,7.5410526,15.79593401,0.525356179,100,21.6708170562836,9.12931302455704
"42149332370000",3.456905784,0.918744137,38.4,22.30623269,4.606103432,7.54085337,15.79559255,0.525358765,150,21.1425893108072,8.76259689922481
"42163334030100",2.682282599,0.79513624,30,37.17059705,5.198240877,7.176100824,11.38428448,0.555612427,-50,13.0961329196732,8.54098360655738
"42163334130000",3.256266032,0.761441652,32.5,37.63681396,4.973063953,7.237482532,12.71049919,0.563955472,0,11.0102058024064,3.79289340101523
"42163334150000",2.68341997,0.790220334,40,42.03626698,5.149474967,7.650500124,11.98387883,0.549100249,50,10.4522241017743,14.3016880904445
"42163334160000",3.239486957,0.697050941,26.1,38.22675539,4.927306133,7.073721279,11.92991856,0.56607316,-100,12.1588958719086,1.58357837593305
"42163334190000",2.706256509,0.790231432,40.1,41.93532868,5.142078595,7.609456891,11.95983636,0.549732697,100,10.9389087733425,12.2609917687211
"42163334250000",3.280417087,0.734965442,27.7,37.48098945,4.957404946,7.127075084,12.64961493,0.567298949,-100,11.7101005113561,3.98490513779255
"42163334270000",3.351621748,0.606092554,29,36.81360299,4.899099012,6.667337524,12.37178793,0.553833464,-100,13.3619198082173,0.845649717514124
"42163334310000",3.313878575,0.804348756,35,36.50235151,4.991919283,7.348973915,13.17594187,0.563620768,50,11.4291628420416,7.46130198915009
"42163334370000",3.007658239,0.796294269,34.5,40.11054681,5.049480368,7.511027376,12.35948327,0.554771628,50,11.2491040801254,4.11327385779941
"42163334400000",2.71674875,0.789894115,35.8,42.02910161,5.142896156,7.657635155,12.0441908,0.549311204,50,10.1511373296147,10.5601100811124
"42163334420000",3.325277161,0.705043079,28.8,36.95159699,4.950842599,6.980141736,12.80023132,0.568505174,-100,11.7764677727794,1.73161237451342
"42163334450000",3.378238576,0.733381022,33.9,36.14337546,5.081748578,7.004277479,13.92531941,0.546,0,11.6123032641911,10.1507107023411
"42163334460000",2.743957178,0.790277443,35.2,41.96967681,5.136408893,7.658221155,12.08732576,0.54961668,50,9.60654673802448,8.77339135840846
"42163334530000",2.788915414,0.799433966,39.5,41.09264268,5.135640841,7.385197642,11.79819785,0.551488625,50,12.6780398147684,20.1314950290752
"42163334560000",2.94370479,0.796277784,34,40.56849776,5.053166516,7.097157688,11.54328125,0.555178962,0,12.8883824743367,6.4343471810089
"42163334580000",2.772999833,0.791297913,35.2,41.82810588,5.127268262,7.645969349,12.11664846,0.550306393,50,9.89660920838437,18.9492104139991
"42163334610000",2.792039214,0.800491948,35,40.995057,5.13735705,7.372386637,11.78998198,0.55147978,50,12.552264559359,11.2502197995428
"42163334620000",2.794448485,0.80092461,35.1,40.9366119,5.13740218,7.361735391,11.78025105,0.551564208,100,12.6056698163521,14.744702320888
"42163334710000",2.80341869,0.804253905,27.4,40.23985252,5.143335758,7.26950951,11.68120332,0.552047243,0,12.3836590746103,16.6939646413331
"42163334750000",2.803735921,0.801540057,33.6,40.76547928,5.133767159,7.320140751,11.7348736,0.552006901,50,12.9362681354561,15.6058131155417
"42163334760000",2.7986775,0.804872421,36.8,39.9844058,5.14936651,7.254000299,11.6603725,0.552053659,100,11.9723723723413,10.7245738364298
"42163334770000",2.803271331,0.803241212,42,40.54609976,5.139867738,7.303529295,11.72215628,0.551901784,150,12.883790709145,7.29841969864021
"42163334780000",2.793487804,0.792260481,35.4,41.72197233,5.12135445,7.641019084,12.14376807,0.550761422,50,9.7519327267641,7.19084355634248
"42163334790000",2.802365322,0.804437019,38.2,40.09316712,5.144625894,7.254190921,11.65973557,0.55213992,100,12.7881820832276,14.3664051684356
"42163334820000",2.835884063,0.794364681,38.3,41.4528427,5.10792636,7.623254176,12.19148456,0.551954468,50,10.3886159203041,5.4317600954166
"42163334840000",2.803744601,0.802426439,38.2,40.6585561,5.136688907,7.311471966,11.72827161,0.551954552,100,13.4217391933611,9.32501057977148
"42163334860000",2.795100501,0.805064793,40.8,39.83896348,5.153148398,7.247237342,11.65002816,0.552055322,150,11.9037680743006,15.4229048006509
"42163334880000",2.79531331,0.80650261,37.7,39.86206243,5.163284519,7.280694921,11.71613362,0.551414495,100,12.7516194746508,13.1057531630461
"42163334910000",2.799124472,0.805450406,38.3,40.37354398,5.15258399,7.319786298,11.76023017,0.551251887,100,12.7250137535014,11.3394777265745
"42163334930000",3.373282269,0.741302224,32,36.09193502,5.019274352,7.022020208,13.5804378,0.56160001,0,11.9946858575409,1.79724807770134
"42163334990000",2.786975103,0.805355294,39.3,39.55678145,5.163078035,7.242755309,11.64366026,0.551945339,100,12.5602647307105,23.3901355254388
"42163335010000",2.800522549,0.804311164,38.5,40.44801402,5.146107414,7.308522486,11.73511028,0.55164831,100,12.1638927187148,11.074595649749
