UWI,State,County Name,District Name,Latitude,Longitude
42163307010000,TX,FRIO,RR DISTRICT 01,28.75085068,-99.33171844
42163307020000,TX,FRIO,RR DISTRICT 01,28.74098015,-99.3346405
42163307030000,TX,FRIO,RR DISTRICT 01,28.76058006,-99.23403168
42163307110000,TX,FRIO,RR DISTRICT 01,28.67177963,-99.30903625
42163307120000,TX,FRIO,RR DISTRICT 01,28.7503891,-99.29187012
42163307160000,TX,FRIO,RR DISTRICT 01,28.75575066,-99.32601166
42163307190000,TX,FRIO,RR DISTRICT 01,28.81893921,-99.04093933
42163307240000,TX,FRIO,RR DISTRICT 01,28.73344994,-99.30657959
42163307280000,TX,FRIO,RR DISTRICT 01,28.80878067,-99.29560852
42163307290000,TX,FRIO,RR DISTRICT 01,28.67560005,-99.39051056
42163307380000,TX,FRIO,RR DISTRICT 01,28.75189018,-99.15074921
42163307430000,TX,FRIO,RR DISTRICT 01,28.72793961,-99.33335114
42163307460000,TX,FRIO,RR DISTRICT 01,28.66046906,-99.23210144
42163307470000,TX,FRIO,RR DISTRICT 01,28.81175041,-99.27290344
42163307530000,TX,FRIO,RR DISTRICT 01,28.65472984,-99.39642334
42163307540000,TX,FRIO,RR DISTRICT 01,28.87989998,-99.07344055
42163307570000,TX,FRIO,RR DISTRICT 01,28.65460014,-99.39344025
42163307580000,TX,FRIO,RR DISTRICT 01,28.65867043,-99.4063797
42163307650000,TX,FRIO,RR DISTRICT 01,28.72887039,-99.3139267
42163307670000,TX,FRIO,RR DISTRICT 01,28.73086929,-99.30307007
42163307760000,TX,FRIO,RR DISTRICT 01,28.6493206,-99.23449707
42163307840000,TX,FRIO,RR DISTRICT 01,28.85870934,-99.11865234
42163307850000,TX,FRIO,RR DISTRICT 01,28.83692932,-99.18512726
42163307860000,TX,FRIO,RR DISTRICT 01,28.88174057,-98.9057312
42163307920000,TX,FRIO,RR DISTRICT 01,28.76306915,-99.36266327
42163307960000,TX,FRIO,RR DISTRICT 01,28.66077042,-99.32248688
42163307970000,TX,FRIO,RR DISTRICT 01,28.66455078,-99.31455231
42163307980000,TX,FRIO,RR DISTRICT 01,28.68964005,-99.39507294
42163308030000,TX,FRIO,RR DISTRICT 01,28.68358994,-99.09581757
42163308050000,TX,FRIO,RR DISTRICT 01,28.73450089,-99.31654358
42163308060000,TX,FRIO,RR DISTRICT 01,28.72826004,-99.31835938
42163308240000,TX,FRIO,RR DISTRICT 01,28.91068077,-98.87075806
42163308250000,TX,FRIO,RR DISTRICT 01,28.64856911,-99.36737061
42163308310000,TX,FRIO,RR DISTRICT 01,28.64603996,-99.31655121
42163308320000,TX,FRIO,RR DISTRICT 01,28.66205978,-99.39807892
42163308330000,TX,FRIO,RR DISTRICT 01,28.67259979,-99.09526062
42163308360000,TX,FRIO,RR DISTRICT 01,28.65498924,-99.32118225
42163308430000,TX,FRIO,RR DISTRICT 01,28.73059082,-99.32765198
42163308450000,TX,FRIO,RR DISTRICT 01,28.74193954,-99.16977692
42163308460000,TX,FRIO,RR DISTRICT 01,28.7535305,-99.3052597
42163308500000,TX,FRIO,RR DISTRICT 01,28.65440941,-99.23696899
42163308520000,TX,FRIO,RR DISTRICT 01,28.92185974,-98.86345673
42163308530000,TX,FRIO,RR DISTRICT 01,28.65661049,-99.31327057
42163308540000,TX,FRIO,RR DISTRICT 01,28.66342926,-99.34523773
42163308550000,TX,FRIO,RR DISTRICT 01,28.68074989,-99.34121704
42163308590000,TX,FRIO,RR DISTRICT 01,28.92069054,-98.98097229
42163308600000,TX,FRIO,RR DISTRICT 01,28.84443092,-98.86054993
42163308630000,TX,FRIO,RR DISTRICT 01,28.66905022,-99.11644745
42163308640000,TX,FRIO,RR DISTRICT 01,28.66655922,-99.12480164
42163308650000,TX,FRIO,RR DISTRICT 01,28.67126083,-99.1078186
42163308660000,TX,FRIO,RR DISTRICT 01,28.89963913,-98.84558105
42163308680000,TX,FRIO,RR DISTRICT 01,28.69613075,-99.07359314
42163308690000,TX,FRIO,RR DISTRICT 01,28.74683952,-99.27922058
42163308730000,TX,FRIO,RR DISTRICT 01,28.81455994,-98.86634827
42163308790000,TX,FRIO,RR DISTRICT 01,28.70912933,-99.15509033
42163308800000,TX,FRIO,RR DISTRICT 01,28.7487793,-99.28514099
42163308890000,TX,FRIO,RR DISTRICT 01,28.70350075,-99.10498047
42163308920000,TX,FRIO,RR DISTRICT 01,28.66172981,-99.26487732
42163308930000,TX,FRIO,RR DISTRICT 01,28.72612,-99.29743195
42163308960000,TX,FRIO,RR DISTRICT 01,28.67803001,-99.23091888
42163308970000,TX,FRIO,RR DISTRICT 01,28.74029922,-99.33058167
42163308990000,TX,FRIO,RR DISTRICT 01,28.73431015,-99.33235168
42163309000000,TX,FRIO,RR DISTRICT 01,28.73205948,-99.32224274
42163309040000,TX,FRIO,RR DISTRICT 01,28.85296059,-99.16564941
42163309070000,TX,FRIO,RR DISTRICT 01,28.66270065,-99.32894135
42163309100000,TX,FRIO,RR DISTRICT 01,28.6719799,-99.32260895
42163309180000,TX,FRIO,RR DISTRICT 01,28.91119957,-98.87904358
42163309200000,TX,FRIO,RR DISTRICT 01,28.91210938,-98.89356995
42163309230000,TX,FRIO,RR DISTRICT 01,28.67980957,-99.21305084
42163309240000,TX,FRIO,RR DISTRICT 01,28.6669693,-99.23445892
42163309250000,TX,FRIO,RR DISTRICT 01,28.76148987,-99.23735809
42163309260000,TX,FRIO,RR DISTRICT 01,28.76305962,-99.22933197
42163309280000,TX,FRIO,RR DISTRICT 01,28.75075912,-99.04340363
42163309290000,TX,FRIO,RR DISTRICT 01,28.65640068,-99.33641052
42163309320000,TX,FRIO,RR DISTRICT 01,28.70819092,-99.26680756
42163309330000,TX,FRIO,RR DISTRICT 01,28.73984909,-99.23886108
42163309440000,TX,FRIO,RR DISTRICT 01,28.67560005,-99.08692169
42163309450000,TX,FRIO,RR DISTRICT 01,28.72709084,-99.32917786
42163309670000,TX,FRIO,RR DISTRICT 01,28.69845963,-99.40628052
42163309680000,TX,FRIO,RR DISTRICT 01,28.66835976,-99.32730865
42163309790000,TX,FRIO,RR DISTRICT 01,28.92173004,-98.87684631
42163309800000,TX,FRIO,RR DISTRICT 01,28.74403,-99.27101135
42163309810000,TX,FRIO,RR DISTRICT 01,28.6546402,-99.2611084
42163309820000,TX,FRIO,RR DISTRICT 01,28.83042908,-98.9565506
42163309930000,TX,FRIO,RR DISTRICT 01,28.73446083,-99.3452301
42163309960000,TX,FRIO,RR DISTRICT 01,28.72075081,-99.31629181
42163310020000,TX,FRIO,RR DISTRICT 01,28.67882919,-99.33319855
42163310030000,TX,FRIO,RR DISTRICT 01,28.74312019,-99.26698303
42163310060000,TX,FRIO,RR DISTRICT 01,28.65611076,-99.33348083
42163310090000,TX,FRIO,RR DISTRICT 01,28.91107941,-98.84194946
42163310140000,TX,FRIO,RR DISTRICT 01,28.85346985,-98.92987061
42163310150000,TX,FRIO,RR DISTRICT 01,28.91288948,-98.84797668
42163310180000,TX,FRIO,RR DISTRICT 01,28.65749931,-99.34752655
42163310220000,TX,FRIO,RR DISTRICT 01,28.91555977,-98.89041138
42163310240000,TX,FRIO,RR DISTRICT 01,28.73918915,-99.26618195
42163310240001,TX,FRIO,RR DISTRICT 01,28.73918915,-99.26618195
42163310250000,TX,FRIO,RR DISTRICT 01,28.73744011,-99.25840759
42163310260000,TX,FRIO,RR DISTRICT 01,28.73405075,-99.24326324
42163310270000,TX,FRIO,RR DISTRICT 01,28.65527916,-99.33009338
42163310300000,TX,FRIO,RR DISTRICT 01,28.8459301,-98.93006134
42163310310000,TX,FRIO,RR DISTRICT 01,28.91507912,-98.88279724
42163310320000,TX,FRIO,RR DISTRICT 01,28.90700912,-98.89486694
42163310330000,TX,FRIO,RR DISTRICT 01,28.72726059,-99.39112854
42163310370000,TX,FRIO,RR DISTRICT 01,28.71396065,-99.40241241
42163310430000,TX,FRIO,RR DISTRICT 01,28.73815918,-99.3401413
42163310490000,TX,FRIO,RR DISTRICT 01,28.7251091,-99.30197906
42163310500000,TX,FRIO,RR DISTRICT 01,28.71895981,-99.30802917
42163310520000,TX,FRIO,RR DISTRICT 01,28.73642921,-99.3539505
42163314400000,TX,FRIO,RR DISTRICT 01,28.70483971,-99.251091
42163314410000,TX,FRIO,RR DISTRICT 01,28.9249897,-98.85373688
42163314440000,TX,FRIO,RR DISTRICT 01,28.72571945,-99.34765625
42163314490000,TX,FRIO,RR DISTRICT 01,28.73716927,-99.32578278
42163314500000,TX,FRIO,RR DISTRICT 01,28.73809052,-99.32047272
42163314530000,TX,FRIO,RR DISTRICT 01,28.73892975,-99.34842682
42163314550000,TX,FRIO,RR DISTRICT 01,28.74157906,-99.33870697
42163314560000,TX,FRIO,RR DISTRICT 01,28.7520504,-99.22962189
42163314610000,TX,FRIO,RR DISTRICT 01,28.92503929,-98.84152222
42163314620000,TX,FRIO,RR DISTRICT 01,28.88661003,-98.87743378
42163314630000,TX,FRIO,RR DISTRICT 01,28.90877914,-98.86740875
42163314680000,TX,FRIO,RR DISTRICT 01,28.89340019,-99.04766083
42163314690000,TX,FRIO,RR DISTRICT 01,28.91155052,-98.83927155
42163314790000,TX,FRIO,RR DISTRICT 01,28.74061966,-99.16690063
42163314800000,TX,FRIO,RR DISTRICT 01,28.7536602,-99.17188263
42163314810000,TX,FRIO,RR DISTRICT 01,28.71190071,-99.36042023
42163314820000,TX,FRIO,RR DISTRICT 01,28.66818047,-99.35359955
42163314830000,TX,FRIO,RR DISTRICT 01,28.7666893,-99.16866302
42163314850000,TX,FRIO,RR DISTRICT 01,28.69861984,-99.39518738
42163314950000,TX,FRIO,RR DISTRICT 01,28.91677094,-98.85167694
42163314990000,TX,FRIO,RR DISTRICT 01,28.74736977,-99.1641922
42163315000000,TX,FRIO,RR DISTRICT 01,28.71974945,-99.29929352
42163315010000,TX,FRIO,RR DISTRICT 01,28.72927094,-99.34060669
42163315050000,TX,FRIO,RR DISTRICT 01,28.71666908,-99.21376801
42163315070000,TX,FRIO,RR DISTRICT 01,28.7165699,-99.31749725
42163315100000,TX,FRIO,RR DISTRICT 01,28.74230957,-99.26335907
42163315130000,TX,FRIO,RR DISTRICT 01,28.72200966,-99.35838318
42163315140000,TX,FRIO,RR DISTRICT 01,28.73174095,-99.3497467
42163315150000,TX,FRIO,RR DISTRICT 01,28.72439003,-99.2294693
42163315160000,TX,FRIO,RR DISTRICT 01,28.64990997,-99.25681305
42163315190000,TX,FRIO,RR DISTRICT 01,28.72549057,-99.35147095
42163315220000,TX,FRIO,RR DISTRICT 01,28.71747017,-99.20902252
42163315240000,TX,FRIO,RR DISTRICT 01,28.92181015,-98.83637238
42163315250000,TX,FRIO,RR DISTRICT 01,28.71528053,-99.20554352
42163315280000,TX,FRIO,RR DISTRICT 01,28.70652008,-99.39293671
42163315290000,TX,FRIO,RR DISTRICT 01,28.7134304,-99.20262909
42163315300000,TX,FRIO,RR DISTRICT 01,28.73263931,-99.35373688
42163315310000,TX,FRIO,RR DISTRICT 01,28.6922493,-99.28962708
42163315320000,TX,FRIO,RR DISTRICT 01,28.69602013,-99.30621338
42163315330000,TX,FRIO,RR DISTRICT 01,28.72640038,-99.35556793
42163315350000,TX,FRIO,RR DISTRICT 01,28.72504997,-99.34407043
42163315390000,TX,FRIO,RR DISTRICT 01,28.72224998,-99.3704834
42163315400000,TX,FRIO,RR DISTRICT 01,28.71743011,-99.36760712
42163315410000,TX,FRIO,RR DISTRICT 01,28.71480942,-99.3727417
42163315430000,TX,FRIO,RR DISTRICT 01,28.6722393,-99.35668182
42163315440000,TX,FRIO,RR DISTRICT 01,28.71273041,-99.19937897
42163315460000,TX,FRIO,RR DISTRICT 01,28.71870041,-99.36139679
42163315470000,TX,FRIO,RR DISTRICT 01,28.70783043,-99.19709778
42163315480000,TX,FRIO,RR DISTRICT 01,28.71541023,-99.36444092
42163315650000,TX,FRIO,RR DISTRICT 01,28.7312603,-99.18395996
42163315660000,TX,FRIO,RR DISTRICT 01,28.72467995,-99.18241882
42163315670000,TX,FRIO,RR DISTRICT 01,28.82056046,-98.96694946
42163315690000,TX,FRIO,RR DISTRICT 01,28.69133949,-99.2856369
42163315710000,TX,FRIO,RR DISTRICT 01,28.70178986,-99.24304962
42163315730000,TX,FRIO,RR DISTRICT 01,28.67100906,-99.36128235
42163315740001,TX,FRIO,RR DISTRICT 01,28.69138908,-99.30265045
42163315760000,TX,FRIO,RR DISTRICT 01,28.72661972,-99.37341309
42163315770000,TX,FRIO,RR DISTRICT 01,28.71921921,-99.37566376
42163315850000,TX,FRIO,RR DISTRICT 01,28.71162987,-99.37528229
42163315860000,TX,FRIO,RR DISTRICT 01,28.76202011,-99.24420166
42163315870000,TX,FRIO,RR DISTRICT 01,28.76501083,-99.23625946
42163315920000,TX,FRIO,RR DISTRICT 01,28.73222923,-99.37306213
42163315940000,TX,FRIO,RR DISTRICT 01,28.71968079,-99.40744019
42163315960000,TX,FRIO,RR DISTRICT 01,28.67391014,-99.35243988
42163315970000,TX,FRIO,RR DISTRICT 01,28.71694946,-99.38430023
42163316080000,TX,FRIO,RR DISTRICT 01,28.73224068,-99.40103912
42163316090000,TX,FRIO,RR DISTRICT 01,28.70491028,-99.3842392
42163316100000,TX,FRIO,RR DISTRICT 01,28.70203972,-99.37819672
42163316120000,TX,FRIO,RR DISTRICT 01,28.7231102,-99.3744812
42163316130000,TX,FRIO,RR DISTRICT 01,28.71571922,-99.37673187
42163316150000,TX,FRIO,RR DISTRICT 01,28.69057083,-99.38160706
42163316160000,TX,FRIO,RR DISTRICT 01,28.68751907,-99.38626862
42163316180000,TX,FRIO,RR DISTRICT 01,28.70870972,-99.38289642
42163316190000,TX,FRIO,RR DISTRICT 01,28.7072506,-99.3766098
42163316220000,TX,FRIO,RR DISTRICT 01,28.89048004,-99.05020142
42163316250000,TX,FRIO,RR DISTRICT 01,28.70166016,-99.34790802
42163316260000,TX,FRIO,RR DISTRICT 01,28.70428085,-99.34294128
42163316280000,TX,FRIO,RR DISTRICT 01,28.65468979,-99.2556076
42163316360000,TX,FRIO,RR DISTRICT 01,28.69811058,-99.38311005
42163316370000,TX,FRIO,RR DISTRICT 01,28.69379044,-99.38066101
42163316380000,TX,FRIO,RR DISTRICT 01,28.75349998,-99.22783661
42163316390000,TX,FRIO,RR DISTRICT 01,28.7623291,-99.2218399
42163316410000,TX,FRIO,RR DISTRICT 01,28.76831055,-99.21839905
42163316450000,TX,FRIO,RR DISTRICT 01,28.69836044,-99.35236359
42163316510000,TX,FRIO,RR DISTRICT 01,28.68218994,-99.37957001
42163316520000,TX,FRIO,RR DISTRICT 01,28.67867088,-99.38059235
42163316530000,TX,FRIO,RR DISTRICT 01,28.66180992,-99.34985352
42163316560000,TX,FRIO,RR DISTRICT 01,28.7788105,-99.19538116
42163316580000,TX,FRIO,RR DISTRICT 01,28.77256012,-99.19727325
42163316600000,TX,FRIO,RR DISTRICT 01,28.76761055,-99.22670746
42163316680000,TX,FRIO,RR DISTRICT 01,28.77782059,-99.19140625
42163316690000,TX,FRIO,RR DISTRICT 01,28.77157974,-99.19329834
42163316740000,TX,FRIO,RR DISTRICT 01,28.77634048,-99.18546295
42163316750000,TX,FRIO,RR DISTRICT 01,28.77009964,-99.18734741
42163316760000,TX,FRIO,RR DISTRICT 01,28.78133011,-99.19035339
42163316770000,TX,FRIO,RR DISTRICT 01,28.78231049,-99.19431305
42163316810000,TX,FRIO,RR DISTRICT 01,28.71419907,-99.3536377
42163316850000,TX,FRIO,RR DISTRICT 01,28.71928978,-99.34078979
42163316860000,TX,FRIO,RR DISTRICT 01,28.78516006,-99.18653107
42163316870000,TX,FRIO,RR DISTRICT 01,28.77984047,-99.18440247
42163316930000,TX,FRIO,RR DISTRICT 01,28.78620911,-99.19074249
42163316960000,TX,FRIO,RR DISTRICT 01,28.78410912,-99.18231964
42163316990000,TX,FRIO,RR DISTRICT 01,28.78243065,-99.17556763
42163317010000,TX,FRIO,RR DISTRICT 01,28.77854919,-99.17912292
42163317020000,TX,FRIO,RR DISTRICT 01,28.77708054,-99.22505951
42163317050000,TX,FRIO,RR DISTRICT 01,28.77915955,-99.2197876
42163317060000,TX,FRIO,RR DISTRICT 01,28.7904892,-99.18427277
42163317090000,TX,FRIO,RR DISTRICT 01,28.77475929,-99.20012665
42163317100000,TX,FRIO,RR DISTRICT 01,28.79198074,-99.1902771
42163317120000,TX,FRIO,RR DISTRICT 01,28.77319908,-99.22045898
42163317150000,TX,FRIO,RR DISTRICT 01,28.79480934,-99.18942261
42163317170000,TX,FRIO,RR DISTRICT 01,28.72374916,-99.40058136
42163317180000,TX,FRIO,RR DISTRICT 01,28.79434013,-99.1713562
42163317190000,TX,FRIO,RR DISTRICT 01,28.75662041,-99.23616791
42163317240000,TX,FRIO,RR DISTRICT 01,28.79851913,-99.18811798
42163317260000,TX,FRIO,RR DISTRICT 01,28.70093918,-99.37426758
42163317290000,TX,FRIO,RR DISTRICT 01,28.68574905,-99.37876892
42163317300000,TX,FRIO,RR DISTRICT 01,28.70718956,-99.37236023
42163317310000,TX,FRIO,RR DISTRICT 01,28.69392014,-99.37637329
42163317350000,TX,FRIO,RR DISTRICT 01,28.7013607,-99.36530304
42163317360000,TX,FRIO,RR DISTRICT 01,28.69470978,-99.36723328
42163317370000,TX,FRIO,RR DISTRICT 01,28.7983799,-99.18469238
42163317410000,TX,FRIO,RR DISTRICT 01,28.68408966,-99.38807678
42163317450000,TX,FRIO,RR DISTRICT 01,28.70705032,-99.35514832
42163317460000,TX,FRIO,RR DISTRICT 01,28.67902946,-99.38952637
42163317470000,TX,FRIO,RR DISTRICT 01,28.68779945,-99.36897278
42163317490000,TX,FRIO,RR DISTRICT 01,28.79628944,-99.22583771
42163317530000,TX,FRIO,RR DISTRICT 01,28.76034927,-99.22888184
42163317540000,TX,FRIO,RR DISTRICT 01,28.77494049,-99.17984772
42163317550000,TX,FRIO,RR DISTRICT 01,28.71055984,-99.35411072
42163317580000,TX,FRIO,RR DISTRICT 01,28.72220993,-99.15962982
42163317610000,TX,FRIO,RR DISTRICT 01,28.69522095,-99.03005981
42163317640000,TX,FRIO,RR DISTRICT 01,28.66970062,-99.39219666
42163317720000,TX,FRIO,RR DISTRICT 01,28.79192924,-98.9052887
42163317750000,TX,FRIO,RR DISTRICT 01,28.82723045,-99.09345245
42163317770000,TX,FRIO,RR DISTRICT 01,28.79430008,-99.18405914
42163317790000,TX,FRIO,RR DISTRICT 01,28.76845932,-99.18173218
42163317850000,TX,FRIO,RR DISTRICT 01,28.70919037,-99.3480835
42163317910000,TX,FRIO,RR DISTRICT 01,28.66851044,-99.38829803
42163317940000,TX,FRIO,RR DISTRICT 01,28.71217918,-99.34069061
42163317950000,TX,FRIO,RR DISTRICT 01,28.7655201,-99.34860992
42163318000000,TX,FRIO,RR DISTRICT 01,28.6729393,-99.36950684
42163318020000,TX,FRIO,RR DISTRICT 01,28.76861954,-99.23149109
42163318380000,TX,FRIO,RR DISTRICT 01,28.86990929,-98.80908966
42163318540000,TX,FRIO,RR DISTRICT 01,28.7902298,-99.14633179
42163318650000,TX,FRIO,RR DISTRICT 01,28.79314041,-98.90914154
42163318730000,TX,FRIO,RR DISTRICT 01,28.78933907,-98.90200806
42163318790000,TX,FRIO,RR DISTRICT 01,28.71404076,-99.2903595
42163318990000,TX,FRIO,RR DISTRICT 01,28.86473083,-99.05071259
42163319240000,TX,FRIO,RR DISTRICT 01,28.65456963,-99.29328918
42163319270000,TX,FRIO,RR DISTRICT 01,28.66263962,-99.28222656
42163319570000,TX,FRIO,RR DISTRICT 01,28.67296028,-99.29122925
42163319980000,TX,FRIO,RR DISTRICT 01,28.68276978,-99.25147247
42163319990000,TX,FRIO,RR DISTRICT 01,28.92028046,-98.99980164
42163320030000,TX,FRIO,RR DISTRICT 01,28.75338936,-98.86595154
42163320080000,TX,FRIO,RR DISTRICT 01,28.83184052,-99.15701294
42163320090000,TX,FRIO,RR DISTRICT 01,28.81637001,-99.22180176
42163320390000,TX,FRIO,RR DISTRICT 01,28.64735031,-99.33899689
42163320630000,TX,FRIO,RR DISTRICT 01,28.66486931,-99.21623993
42163320640000,TX,FRIO,RR DISTRICT 01,28.75830078,-99.02245331
42163320810000,TX,FRIO,RR DISTRICT 01,28.93383026,-98.94795227
42163320850000,TX,FRIO,RR DISTRICT 01,28.65162086,-99.26158905
42163320930000,TX,FRIO,RR DISTRICT 01,28.68195915,-99.06204987
42163320990000,TX,FRIO,RR DISTRICT 01,28.68338966,-99.13040161
42163321000000,TX,FRIO,RR DISTRICT 01,28.67049026,-99.34265137
42163321030000,TX,FRIO,RR DISTRICT 01,28.6862793,-99.06559753
42163321040000,TX,FRIO,RR DISTRICT 01,28.68674088,-99.05848694
42163321060000,TX,FRIO,RR DISTRICT 01,28.66852951,-99.24156189
42163321320000,TX,FRIO,RR DISTRICT 01,28.85816956,-99.1543808
42163321360000,TX,FRIO,RR DISTRICT 01,28.67749023,-99.35942841
42163321370000,TX,FRIO,RR DISTRICT 01,28.81649017,-99.18306732
42163321440000,TX,FRIO,RR DISTRICT 01,28.80784988,-99.17533875
42163321460000,TX,FRIO,RR DISTRICT 01,28.76799011,-99.19325256
42163321470000,TX,FRIO,RR DISTRICT 01,28.85320091,-99.1485672
42163321490000,TX,FRIO,RR DISTRICT 01,28.6911602,-99.13121033
42163321520000,TX,FRIO,RR DISTRICT 01,28.69626999,-99.06349945
42163321530000,TX,FRIO,RR DISTRICT 01,28.69075966,-99.06948853
42163321540000,TX,FRIO,RR DISTRICT 01,28.68457031,-99.08010101
42163321600000,TX,FRIO,RR DISTRICT 01,28.65785027,-99.35327911
42163321610000,TX,FRIO,RR DISTRICT 01,28.71533966,-99.34190369
42163321660000,TX,FRIO,RR DISTRICT 01,28.78944016,-99.31109619
42163321700000,TX,FRIO,RR DISTRICT 01,28.69310951,-99.18286896
42163322310000,TX,FRIO,RR DISTRICT 01,28.67934036,-99.18900299
42163322620000,TX,FRIO,RR DISTRICT 01,28.67383957,-99.20039368
42163322700000,TX,FRIO,RR DISTRICT 01,28.64504051,-99.05986023
42163322990000,TX,FRIO,RR DISTRICT 01,28.65114975,-99.0634079
42163323300000,TX,FRIO,RR DISTRICT 01,28.66065979,-99.05625153
42163323340000,TX,FRIO,RR DISTRICT 01,28.65608978,-99.06572723
42163323550000,TX,FRIO,RR DISTRICT 01,28.66542053,-99.06707001
42163323560000,TX,FRIO,RR DISTRICT 01,28.66773987,-99.04524994
42163324060000,TX,FRIO,RR DISTRICT 01,28.65632057,-99.03923798
42163324250000,TX,FRIO,RR DISTRICT 01,28.66418076,-99.05397797
42163324270000,TX,FRIO,RR DISTRICT 01,28.66733932,-99.04972076
42163324280000,TX,FRIO,RR DISTRICT 01,28.68902969,-99.19737244
42163324310000,TX,FRIO,RR DISTRICT 01,28.73785973,-99.32427979
42163324320000,TX,FRIO,RR DISTRICT 01,28.72139931,-98.93470001
42163324330000,TX,FRIO,RR DISTRICT 01,28.84147072,-99.1322937
42163324420000,TX,FRIO,RR DISTRICT 01,28.67684937,-99.04763794
42163324470000,TX,FRIO,RR DISTRICT 01,28.6691494,-99.05487061
42163324510000,TX,FRIO,RR DISTRICT 01,28.66156006,-99.04963684
42163324730000,TX,FRIO,RR DISTRICT 01,28.6956501,-99.03810883
42163324840000,TX,FRIO,RR DISTRICT 01,28.68211937,-99.04669189
42163324880000,TX,FRIO,RR DISTRICT 01,28.68901062,-99.02925873
42163324970000,TX,FRIO,RR DISTRICT 01,28.67930031,-99.05037689
42163325110000,TX,FRIO,RR DISTRICT 01,28.69726944,-99.0404129
42163325240001,TX,FRIO,RR DISTRICT 01,28.69282913,-99.04122925
42163325250000,TX,FRIO,RR DISTRICT 01,28.67095947,-99.04646301
42163325260000,TX,FRIO,RR DISTRICT 01,28.65270042,-99.05944824
42163325270000,TX,FRIO,RR DISTRICT 01,28.64994049,-99.05577087
42163325390000,TX,FRIO,RR DISTRICT 01,28.68785095,-99.05081177
42163325690000,TX,FRIO,RR DISTRICT 01,28.6811409,-99.04264069
42163325740000,TX,FRIO,RR DISTRICT 01,28.6922493,-99.14002228
42163325950000,TX,FRIO,RR DISTRICT 01,28.97172928,-99.24730682
42163332530000,TX,FRIO,RR DISTRICT 01,28.85511017,-99.15692902
42163332720000,TX,FRIO,RR DISTRICT 01,29.03276062,-98.93727112
42163333120000,TX,FRIO,RR DISTRICT 01,29.00056076,-99.01817322
42163333560000,TX,FRIO,RR DISTRICT 01,28.84276009,-99.14555359
42163333580000,TX,FRIO,RR DISTRICT 01,29.07708931,-99.06523132
42163333620000,TX,FRIO,RR DISTRICT 01,28.69832039,-99.03517151
42163333670000,TX,FRIO,RR DISTRICT 01,28.65858078,-99.02702332
42163333680000,TX,FRIO,RR DISTRICT 01,28.69972038,-99.03762817
42163334100000,TX,FRIO,RR DISTRICT 01,28.83979034,-99.08927155
42163334157000,TX,FRIO,RR DISTRICT 01,28.6501503,-98.8377533
42163334180000,TX,FRIO,RR DISTRICT 01,29.07613945,-99.06655121
42163334200000,TX,FRIO,RR DISTRICT 01,28.77655983,-99.38221741
42163334277000,TX,FRIO,RR DISTRICT 01,28.79820061,-99.09004974
42163334290000,TX,FRIO,RR DISTRICT 01,28.86169052,-99.13388824
42163334490000,TX,FRIO,RR DISTRICT 01,28.65254974,-99.03890991
42163334570000,TX,FRIO,RR DISTRICT 01,28.77100945,-99.39975739
42163334957000,TX,FRIO,RR DISTRICT 01,28.87261963,-99.26190186
42177001620000,TX,GONZALES,RR DISTRICT 01,29.55360031,-97.50052643
42177001630000,TX,GONZALES,RR DISTRICT 01,29.56113052,-97.50171661
42177001690000,TX,GONZALES,RR DISTRICT 01,29.6111908,-97.5191803
42177001730000,TX,GONZALES,RR DISTRICT 01,29.6462307,-97.52825165
42177001790000,TX,GONZALES,RR DISTRICT 01,29.62665939,-97.61650848
42177001910001,TX,GONZALES,RR DISTRICT 01,29.62817001,-97.57550049
42177001920000,TX,GONZALES,RR DISTRICT 01,29.61956024,-97.58799744
42177002050000,TX,GONZALES,RR DISTRICT 01,29.5592804,-97.59638214
42177002210000,TX,GONZALES,RR DISTRICT 01,29.52107048,-97.72045135
42177002220000,TX,GONZALES,RR DISTRICT 01,29.62491035,-97.63881683
42177002240000,TX,GONZALES,RR DISTRICT 01,29.50666046,-97.7284317
42177002440002,TX,GONZALES,RR DISTRICT 01,29.4530201,-97.44037628
42177002470000,TX,GONZALES,RR DISTRICT 01,29.4351902,-97.48087311
42177002660000,TX,GONZALES,RR DISTRICT 01,29.41143036,-97.47007751
42177003160000,TX,GONZALES,RR DISTRICT 01,29.44705009,-97.77681732
42177003220000,TX,GONZALES,RR DISTRICT 01,29.37138939,-97.82414246
42177003230000,TX,GONZALES,RR DISTRICT 01,29.37453079,-97.83145142
42177003280000,TX,GONZALES,RR DISTRICT 01,29.37227058,-97.8079071
42177003710000,TX,GONZALES,RR DISTRICT 01,29.3757,-97.61763763
42177004130000,TX,GONZALES,RR DISTRICT 01,29.29389954,-97.68988037
42177005840000,TX,GONZALES,RR DISTRICT 01,29.37549019,-97.32794952
42177005940000,TX,GONZALES,RR DISTRICT 01,29.44149017,-97.74530029
42177006360000,TX,GONZALES,RR DISTRICT 01,29.36528015,-97.34078979
42177301640000,TX,GONZALES,RR DISTRICT 01,29.30654907,-97.73177338
42177301720000,TX,GONZALES,RR DISTRICT 01,29.66507912,-97.23548889
42177301730000,TX,GONZALES,RR DISTRICT 01,29.41601944,-97.6155777
42177301810000,TX,GONZALES,RR DISTRICT 01,29.44227982,-97.49398804
42177301850000,TX,GONZALES,RR DISTRICT 01,29.35433006,-97.58377838
42177301910000,TX,GONZALES,RR DISTRICT 01,29.4600296,-97.45987701
