"Uwi","Latitude","Longitude","Production.P10","Production.P50","Production.P90"
"42311349210000",28.40753,-98.35052,224.009762166024,148.720032942158,60.5537140597082
"42311349240000",28.40282,-98.48804,178.584043468489,92.6632725651689,0
"42311349250000",28.40282,-98.48798,195.085168293582,106.905974607119,17.2747962956081
"42311349260000",28.40282,-98.48792,194.220460036921,104.683528024907,17.3273699373736
"42311349270000",28.42994,-98.3928,218.420283088833,138.447314630067,46.7781078097327
"42311349280000",28.40282,-98.48786,214.597881120193,122.734987336344,42.6224573460523
"42311349290000",28.59407,-98.4608,150.502942533376,70.5282896970586,0
"42311349300000",28.4992,-98.57429,168.044977051671,85.9835553251849,6.13680369993989
"42311349320000",28.47663,-98.68712,146.778700539773,64.6346518550021,0
"42311349330000",28.6274,-98.62779,132.704226181575,57.9236565124948,0
"42311349340000",28.3643,-98.41246,226.316820877914,149.052624920153,56.0622191872845
"42311349350000",28.42564,-98.56563,172.09029479107,87.6017742790531,0
"42311349360000",28.42567,-98.56558,175.459124290721,89.6593893719473,6.7136413611882
"42311349370000",28.62762,-98.56072,148.71619323861,63.0044610979346,0
"42311349400100",28.43458,-98.53624,175.140527982212,87.571728169055,7.78284165095788
"42311349420000",28.63901,-98.56536,150.273781235735,68.1709137911315,0
"42311349430000",28.49096,-98.69946,145.930849429146,68.1813574949765,0
"42311349440000",28.56951,-98.70569,141.521258639589,66.5392682843093,0
"42311349450000",28.56948,-98.71612,111.663811242625,32.9924756763873,0
"42311349510000",28.49255,-98.72631,141.110349603411,58.0239801678985,0
"42311349520000",28.55292,-98.59641,150.827928922247,70.9174197418426,0
"42311349540000",28.55298,-98.59627,153.857338933861,70.1832649203185,0
"42311349550000",28.55522,-98.59143,154.79897702335,77.858465665846,0
"42311349560000",28.55529,-98.59129,151.675522141687,70.9154294144414,0
"42311349590000",28.45195,-98.47532,180.984446076998,96.3676769746873,16.2033582190586
"42311349600000",28.51558,-98.53163,160.465786249235,77.3660565095961,0
"42311349670000",28.58781,-98.56898,151.766256200971,72.1673479130212,0
"42311349680000",28.58864,-98.56533,155.391412248657,69.7639433188611,0
"42311349720000",28.42113,-98.78044,153.058989686168,71.7387471308688,0
"42311349780000",28.39593,-98.53905,212.834862821502,136.798014107835,54.0811894350829
"42311349800000",28.45195,-98.47538,172.28663421193,76.1738675687466,0
"42311349810000",28.38209,-98.60409,215.371290202568,130.273261063835,51.9115633048131
"42311349940000",28.4988,-98.55114,176.819305037598,91.9461754548793,0
"42311349960000",28.48079,-98.5666,177.6796474392,90.3256455174246,3.80921836023888
"42311349970000",28.4988,-98.5511,163.973132430264,83.736404871838,3.17073681063371
"42311349990000",28.27033,-98.65434,206.347168529532,129.607134090538,50.983071062194
