"Uwi","Latitude","Longitude","Production.P10","Production.P50","Production.P90"
"42123322310100",29.08017,-97.55896,32.0871590759886,19.6449417631111,8.5159790334518
"42123322520100",29.12205,-97.52164,31.9655497123697,19.4629640852336,8.55227522447632
"42123322550100",29.0258,-97.4745,25.3831804740843,12.564508228888,0.0354087921416909
"42123322610000",29.00494,-97.54283,26.1458580366321,12.2885901639653,0
"42123322840000",29.19732,-97.4165,31.8895064626492,18.8021498894964,6.99515572613639
"42123322920000",28.96358,-97.57871,24.3843923446417,10.0120042216562,0
"42123322950000",29.01637,-97.5486,25.9577941351592,11.4252480323501,0
"42123322990000",28.94455,-97.63976,24.5002756543767,10.3410966093952,0
"42123323010000",29.0162,-97.63677,34.3604072992106,20.0878092856687,8.04521056197628
"42123323020000",28.95845,-97.68474,24.93835404396,12.9587179675569,0
"42123323040000",29.20248,-97.42813,33.4158306032183,20.1900918543073,8.12677318498719
"42123323050000",29.1466,-97.45244,28.5575837267747,13.8723698475941,0
"42123323060000",29.23591,-97.39165,33.6540226250739,19.504638133953,7.88186248906745
"42123323080100",29.01022,-97.58607,23.6847098143634,11.7078115527614,0.128871165406346
"42123323090000",29.24193,-97.35833,31.5080821130308,18.8520969527422,7.39275746197788
"42123323090000",29.24193,-97.35833,31.9912685120137,18.6482867699699,7.50463382809887
"42123323110000",29.20895,-97.38758,32.6733432136958,19.1463077873121,8.41694555761758
"42123323140000",29.2139,-97.41341,34.0052902137002,19.8218678306182,7.2235292879988
"42123323150000",28.93812,-97.61309,24.2850307497809,10.4908052952093,0
"42123323160000",29.00897,-97.62072,36.1712309602236,21.3777233424887,9.02210106323523
"42123323170000",28.97207,-97.59087,24.1100924595263,10.4894220203561,0
"42123323190000",29.21892,-97.40834,34.2707172046145,20.5381540184342,8.07167016079161
"42123323200000",29.01525,-97.63808,36.6046626010017,21.2022289810516,10.2664019180394
"42123323210000",28.96789,-97.60318,25.0609026549468,10.6101006046955,0
"42123323250000",29.18006,-97.44404,34.1547771175355,20.9967116203931,8.61094281020848
"42123323260000",29.25459,-97.41475,34.6292206329146,20.4561028918489,8.38940145409474
"42123323270000",28.9904,-97.72378,31.4678532288999,18.8596272088255,7.93854179247354
"42123323290000",28.99972,-97.57899,27.9221179114323,15.069952993915,2.92153563756678
"42123323300000",29.20786,-97.36445,30.8600213669148,18.9577228338222,6.56434430431033
"42123323320000",29.24192,-97.34987,30.170207442105,17.5129649644322,5.9740409949106
"42123323330000",28.91643,-97.64825,26.4942516500897,12.0119372206449,0
"42123323350000",28.97369,-97.60843,26.7487285569538,13.2768567440073,0
"42123323360000",29.24177,-97.35791,30.1037500057199,17.4589494135217,6.41490235549452
"42123323370000",28.993,-97.64051,29.3576465120281,14.598966571064,0.660754597457603
"42123323380000",28.99296,-97.64054,34.3826978772652,19.4568814538646,6.8892025914535
"42123323390100",28.99265,-97.71666,31.1900245787563,20.6394377540874,9.45018915475943
"42123323420000",29.23788,-97.20915,26.6165271135392,9.59937699915433,0
"42123323430000",29.00705,-97.59489,30.2654229000531,17.4310955920109,6.51474951357663
"42123323440000",29.02998,-97.6687,32.9780547225151,20.4572692738041,9.66228942415854
"42123323440000",29.02998,-97.6687,33.15614819581,20.7378750754607,9.93207855333416
"42123323450000",29.11069,-97.41694,24.2250162421984,9.45979790111036,0
"42123323460000",29.16934,-97.42923,34.0315807143553,20.252882476622,7.96207091053508
"42123323480000",28.9346,-97.65209,25.3572744848336,10.5566707620927,0
"42123323490000",28.9497,-97.58186,23.6078976635387,9.81664275394526,0
"42123323500000",29.27723,-97.35607,33.7372489400927,20.1946633132127,7.9861837941981
"42123323510000",29.18812,-97.41864,31.9877317519613,19.2495756548632,6.69861819445489
"42123323520000",29.24122,-97.36679,31.765602829119,18.7449433014308,7.26429786587893
"42123323530000",29.24709,-97.40973,33.6936575058579,19.7808963508616,8.20085826029755
"42123323550000",29.01233,-97.71304,32.9360068824355,21.0547868456909,9.66578308449362
"42123323560000",28.96172,-97.60351,26.6388609043326,11.3222295810375,0
"42123323570000",29.20492,-97.35064,32.2699979139281,19.7621858484254,7.32720920260978
"42123323580000",29.23967,-97.38134,31.7898705557561,18.0511521237262,6.72564360215487
"42123323590000",29.20771,-97.31726,26.8125820996855,12.9032665927984,0
"42123323600000",29.23972,-97.38131,32.8541593138202,19.6368876156551,7.02086612535318
"42123323610000",29.24927,-97.40979,34.7054463040629,20.5833948667384,8.93343933414951
"42123323620100",29.20538,-97.35048,31.5640180393286,18.4720233664826,7.61038334905729
"42123323640000",29.22582,-97.21123,25.142330395316,8.95124376274394,0
"42123323650000",29.02922,-97.64827,35.6286780010075,20.8412197389835,9.37497576549181
"42123323660000",28.94723,-97.60802,25.4927831594482,10.6948970534753,0
"42123323670000",29.24117,-97.36679,30.1420338806648,17.6590817589842,6.448675575597
"42123323680000",29.09582,-97.4235,24.1834234836592,9.67597367413457,0
"42123323700000",29.16248,-97.43848,29.29531426524,16.1220139626486,3.74036826646098
"42123323720000",28.98286,-97.67035,34.7012555769039,19.4710367769956,8.15249313766937
"42123323730000",29.24292,-97.34794,32.26215903032,19.2296146270892,7.18616476506156
"42123323740000",29.02145,-97.71313,43.8667933903831,28.5948588539292,16.768267586685
"42123323740100",29.02145,-97.71313,33.9389202310345,21.9172580649626,11.0017858026825
"42123323750000",29.25829,-97.39275,33.7900925829563,19.9958767911951,8.45421096033317
"42123323760000",29.25722,-97.33721,32.7599544082148,19.2027520517521,7.2997225431976
"42123323770000",28.97512,-97.54598,23.6028178971112,9.58131443617599,0
"42123323780100",28.98694,-97.52993,25.2739363419861,12.3415920245673,0
"42123323800000",28.94407,-97.64508,27.6722368862226,13.525049135408,0
"42123323810000",29.22458,-97.44149,33.6306107883784,20.0058013262175,8.4357254432168
"42123323820000",29.21298,-97.20512,25.3454012467109,8.38393444485235,0
"42123323840100",29.01193,-97.49657,25.726930143372,11.4680841460392,0
"42123323850000",29.02409,-97.52392,27.1804704924807,12.5871720673423,0
"42123323860000",29.03201,-97.51941,25.9099151988984,11.5240063766271,0
"42123323870000",29.26944,-97.29639,32.6698626249541,16.8213849329247,4.7459264649919
"42123323880000",28.9958,-97.71512,32.0449565121428,20.2661927245756,9.14020017908487
"42123323890000",29.20455,-97.33464,30.5411333040803,17.8172535665637,5.01597219015685
"42123323900000",28.99717,-97.63731,34.6088669205804,19.55742047129,6.69007091278061
"42123323910000",28.98953,-97.55546,24.5980662156301,10.4875049745151,0
"42123323920000",29.01717,-97.5377,25.6422308255924,12.3043377357085,0
"42123323930000",28.99715,-97.63726,27.7404877600059,14.1033664148101,2.42068569506925
"42123323940000",29.00783,-97.49783,25.7199473418401,11.3335016689492,0
"42123323950000",29.01895,-97.48639,25.5734272332763,11.2769604512707,0
"42123323960000",29.20992,-97.45353,33.5697791800578,20.3148863151277,8.86803424498239
"42123323970001",28.98085,-97.64991,30.8314500850197,17.7798069021107,4.93311750466045
"42123323980000",29.00233,-97.73726,32.6167245868068,21.0655986868637,10.0611177122173
"42123323990000",29.00233,-97.73731,32.2079690832126,21.0747992362062,10.3084297248194
"42123324000000",29.10453,-97.56687,32.7750017749864,19.3760729459713,7.23945308480295
"42123324010000",29.03665,-97.46915,24.3732878100299,10.4290997829707,0
"42123324020000",29.2572,-97.33715,34.2836007598391,20.325082593662,8.85245861570896
"42123324030000",29.12959,-97.3808,25.5136891794137,10.0938551351557,0
"42123324040000",29.08454,-97.42668,27.1837833428234,12.8766971282244,0
"42123324050000",29.20609,-97.46356,34.6094008975447,20.4155398834478,9.22275726264482
"42123324060000",29.17051,-97.42186,33.3260522827268,21.1361286766903,9.13363040568751
"42123324070000",29.16589,-97.44058,33.3496065993248,20.1942551105008,7.52483412599856
"42123324080000",29.00357,-97.50676,25.0524526306847,11.8605435178063,0
"42123324090000",29.14586,-97.34411,25.3041847284967,10.1034636349477,0
"42123324100000",29.09334,-97.42273,24.3742929973964,11.1906042884557,0
